smiles,r2
COC(C)=NCCC#C,1893.6258
COC(C)=NCCC#N,1859.7491
COC(C)=NCCC=O,1898.7606
CC#CC#CC(C)CO,2406.7682
CC#CC#CC(O)CO,2354.1665
CCC(C)C#CC#CC,2478.9534
CCC(O)C#CC#CC,2430.3945
COC(C)C#CC#CC,2386.8784
CC(=O)C#CC(O)CO,1938.1623
CC(C[NH3+])C#CC([O-])=O,1561.079
CC(CO)C#CC(C)=O,1984.3412
CC(CO)C#CC(N)=O,1949.8795
CCC(C)C#CC(C)=O,2064.5296
CCC(C)C#CC(N)=O,2021.7309
CCC([NH3+])C#CC([O-])=O,1968.5917
CCC(O)C#CC(C)=O,2012.2602
CCC(O)C#CC(N)=O,1976.9859
C[NH2+]C(C)C#CC([O-])=O,1943.8349
COC(C)C#CC(C)=O,1807.6321
COC(C)C#CC(N)=O,1765.7267
NC(=O)C#CC(O)CO,1898.5127
[NH3+]C(CO)C#CC([O-])=O,1901.7127
NC(C[NH3+])C#CC([O-])=O,1931.9436
[NH3+]CC(O)C#CC([O-])=O,1833.9558
CC(C)C#CC(C)CO,2078.4118
CC(C)C#CC(O)CO,2021.5489
CC(O)C#CC(C)CO,2025.8201
CC(O)C#CC(O)CO,1986.5557
CCC(C)C#CC(C)C,2173.1886
CCC(C)C#CC(C)O,2124.2898
CCC(O)C#CC(C)C,2127.5489
CCC(O)C#CC(C)O,2055.7685
COC(C)C#CC(C)C,2078.6302
COC(C)C#CC(C)O,2044.5122
CC(CO)C#CC1CC1,2057.3362
CC(CO)C#CC1CN1,2021.207
CC(CO)C#CC1CO1,1994.4789
CCC(C)C#CC1CC1,2141.6612
CCC(C)C#CC1CN1,2104.5341
CCC(C)C#CC1CO1,2095.4748
CCC(O)C#CC1CC1,2090.6946
CCC(O)C#CC1CN1,2056.7498
CCC(O)C#CC1CO1,2049.8146
COC(C)C#CC1CC1,2013.1208
COC(C)C#CC1CN1,1968.9901
COC(C)C#CC1CO1,1965.5625
OCC(O)C#CC1CC1,2019.1867
OCC(O)C#CC1CN1,1984.8396
OCC(O)C#CC1CO1,1913.5253
CC(CO)C#CCC#C,1988.6749
CC(CO)C#CCC#N,1948.1876
CCC(C)C#CCC#C,2156.9781
CCC(C)C#CCC#N,2120.9432
CCC(O)C#CCC#C,2113.9868
CCC(O)C#CCC#N,1972.55
COC(C)C#CCC#C,2056.529
COC(C)C#CCC#N,1997.0131
OCC(O)C#CCC#C,1925.7912
OCC(O)C#CCC#N,1899.056
CC(CO)C#CCC=O,2141.8418
CCC(C)C#CCC=O,2271.8926
CCC(O)C#CCC=O,2227.0371
COC(C)C#CCC=O,2137.4737
OCC(O)C#CCC=O,2157.6553
CC#CC(=O)C(C)CO,1742.2116
CC#CC(=O)C(O)CO,1613.1808
CCC(C)C(=O)C#CC,1809.8506
CCC(O)C(=O)C#CC,1667.3809
CCN(C)C(=O)C#CC,1676.6296
COC(C)C(=O)C#CC,1460.0997
CC(=O)C(=O)C(O)CO,1209.4007
CC(CO)C(=O)C(C)=O,1459.6333
CC(CO)C(=O)C(N)=N,1421.5559
CC(CO)C(=O)C(N)=O,1403.7472
CCC(C)C(=O)C(C)=O,1519.4468
CCC(C)C(=O)C(N)=N,1486.5698
CCC(C)C(=O)C(N)=O,1468.7211
CCC(O)C(=O)C(C)=O,1416.8433
CCC(O)C(=O)C(N)=N,1387.7074
CCC(O)C(=O)C(N)=O,1366.7883
CCN(C)C(=N)C(C)=O,1387.9478
CCN(C)C(=[NH2+])C([O-])=O,1347.6602
CCN(C)C(=O)C(C)=O,1382.2388
CCN(C)C(=O)C(N)=N,1358.559
CCN(C)C(=O)C(N)=O,1343.7411
C[NH2+]C(C)C(=O)C([O-])=O,1222.9602
COC(C)C(=O)C(C)=O,1299.3545
COC(C)C(=O)C(N)=N,1318.2618
COC(C)C(=O)C(N)=O,1379.0987
NC(=N)C(=O)C(O)CO,1263.3823
NC(=O)C(=O)C(O)CO,1216.7472
CC(C)C(=O)C(C)CO,1566.2659
CC(C)C(=O)C(O)CO,1489.3106
CC(CO)C(=O)N(C)C,1498.1222
CC(O)C(=O)C(C)CO,1500.9431
CC(O)C(=O)C(O)CO,1415.6482
CCC(C)C(=O)C(C)C,1628.2556
CCC(C)C(=O)C(C)O,1552.3697
CCC(C)C(=O)N(C)C,1565.5514
CCC(O)C(=O)C(C)C,1545.6101
CCC(O)C(=O)C(C)O,1481.444
CCC(O)C(=O)N(C)C,1464.473
CCN(C)C(=O)C(C)C,1497.0559
CCN(C)C(=O)C(C)O,1436.4496
CCN(C)C(=O)N(C)C,1417.7511
CN(C)C(=O)C(O)CO,1317.5941
COC(C)C(=O)C(C)C,1371.5886
COC(C)C(=O)C(C)O,1404.5463
COC(C)C(=O)N(C)C,1399.6813
CC(CO)C(=O)C1CC1,1538.1876
CC(CO)C(=O)C1CN1,1504.1708
CC(CO)C(=O)C1CO1,1374.6413
CC(CO)C(=O)N1CC1,1419.1863
CCC(C)C(=O)C1CC1,1605.8695
CCC(C)C(=O)C1CN1,1567.5597
CCC(C)C(=O)C1CO1,1415.416
CCC(C)C(=O)N1CC1,1476.1986
CCC(O)C(=O)C1CC1,1508.7056
CCC(O)C(=O)C1CN1,1488.9978
CCC(O)C(=O)C1CO1,1317.349
CCC(O)C(=O)N1CC1,1395.6314
CCN(C)C(=O)C1CC1,1454.4213
CCN(C)C(=O)C1CN1,1439.9275
CCN(C)C(=O)C1CO1,1351.2986
CCN(C)C(=O)N1CC1,1370.7144
COC(C)C(=O)C1CC1,1455.2922
COC(C)C(=O)C1CN1,1476.7679
COC(C)C(=O)C1CO1,1260.886
COC(C)C(=O)N1CC1,1321.2836
OCC(O)C(=O)C1CC1,1446.0396
OCC(O)C(=O)C1CN1,1307.768
OCC(O)C(=O)C1CO1,1254.4217
OCC(O)C(=O)N1CC1,1358.0952
CC(CO)C(=O)CC#C,1477.526
CC(CO)C(=O)CC#N,1450.0196
CCC(C)C(=O)CC#C,1486.8651
CCC(C)C(=O)CC#N,1455.8298
CCC(O)C(=O)CC#C,1372.9998
CCC(O)C(=O)CC#N,1342.6651
CCN(C)C(=O)CC#C,1531.1195
CCN(C)C(=O)CC#N,1507.6442
COC(C)C(=O)CC#C,1548.7026
COC(C)C(=O)CC#N,1515.1117
OCC(O)C(=O)CC#C,1412.8839
OCC(O)C(=O)CC#N,1377.2964
CC(CO)C(=N)NC=O,1563.525
CC(CO)C(=O)CC=O,1545.1412
CC(CO)C(=O)NC=N,1627.1283
CC(CO)C(=O)NC=O,1556.1473
CC(CO)C(=O)OC=N,1590.7126
CCC(C)C(=N)NC=O,1632.4927
CCC(C)C(=O)CC=O,1609.6707
CCC(C)C(=O)NC=N,1676.6221
CCC(C)C(=O)NC=O,1624.3779
CCC(C)C(=O)OC=N,1659.0908
CCC(N)C(=O)NC=O,1559.4152
CCC(N)C(=O)OC=N,1569.572
CCC(O)C(=N)NC=O,1576.7758
CCC(O)C(=O)CC=O,1452.3403
CCC(O)C(=O)NC=N,1641.7682
CCC(O)C(=O)NC=O,1533.5202
CCC(O)C(=O)OC=N,1548.2501
CCN(C)C(=O)CC=O,1579.674
CCN(C)C(=O)NC=N,1560.9405
CCN(C)C(=O)NC=O,1454.8531
CCN(C)C(=O)OC=N,1503.9435
CNC(C)C(=O)OC=N,1607.8048
COC(C)C(=N)NC=O,1355.2624
COC(C)C(=O)CC=O,1582.1329
COC(C)C(=O)NC=N,1409.7999
COC(C)C(=O)NC=O,1361.4174
COC(C)C(=O)OC=N,1402.1409
NC(CO)C(=O)NC=O,1496.5899
NC(CO)C(=O)OC=N,1511.6649
OCC(O)C(=N)NC=O,1454.0497
OCC(O)C(=O)CC=O,1457.8374
OCC(O)C(=O)NC=N,1386.4915
OCC(O)C(=O)NC=O,1332.6015
OCC(O)C(=O)OC=N,1489.8866
CCN(C)C(=NC)C#N,1362.3033
CC(CO)C(C#C)C#C,1409.6786
CC(CO)C(C#C)C#N,1381.6881
CCC(C)C(C#C)C#C,1470.5696
CCC(C)C(C#C)C#N,1442.7965
CCC(C)C(C#N)C#N,1415.3659
CCC(O)C(C#C)C#C,1423.7912
CCC(O)C(C#C)C#N,1358.6277
CCN(C)C(C#C)C#N,1355.6605
CCN(C)C(C#N)C#N,1345.6467
COC(C)C(C#C)C#C,1370.3178
COC(C)C(C#C)C#N,1344.2523
NC(CO)C(C#C)C#N,1354.9226
NC(C[NH3+])[C-](C#N)C#N,1707.5187
[NH3+]CC(O)[C-](C#N)C#N,1312.4397
OCC(O)C(C#C)C#C,1363.1331
OCC(O)C(C#C)C#N,1234.9781
CC(C)(C#C)C(O)CO,1341.8602
CC(C)(C#N)C(O)CO,1315.5447
CC(CO)C(C)(C)C#C,1392.3805
CC(CO)C(C)(C)C#N,1363.1145
CC(CO)C(C)(N)C#N,1338.0511
CC(CO)C(C)(O)C#C,1344.1041
CC(CO)C(C)(O)C#N,1316.6137
CC(N)(C#N)C(N)CO,1306.3613
CC(N)(C#N)C(O)CO,1287.7272
CC(O)(C#C)C(O)CO,1226.2045
CC(O)(C#N)C(N)CO,1263.465
CC(O)(C#N)C(O)CO,1265.1322
CCC(C)C(C)(C)C#C,1455.2159
CCC(C)C(C)(C)C#N,1426.3667
CCC(C)C(C)(N)C#N,1398.2907
CCC(C)C(C)(O)C#C,1405.4477
CCC(C)C(C)(O)C#N,1377.811
CCC(O)C(C)(C)C#C,1404.6127
CCC(O)C(C)(C)C#N,1377.1594
CCC(O)C(C)(N)C#N,1351.9559
CCC(O)C(C)(O)C#C,1358.2649
CCC(O)C(C)(O)C#N,1331.952
CCN(C)C(C)(C)C#N,1359.1558
COC(C)C(C)(C)C#C,1356.776
COC(C)C(C)(C)C#N,1328.4046
COC(C)C(C)(N)C#N,1264.5382
COC(C)C(C)(O)C#C,1275.1293
COC(C)C(C)(O)C#N,1245.2676
CC(C)(C=O)C(O)CO,1350.4555
CC(CO)C(C)(C)C=O,1394.4208
CC(CO)C(C)(O)C=O,1315.7868
CC(O)(C=O)C(O)CO,1187.6803
CCC(C)C(C)(C)C=O,1467.5462
CCC(C)C(C)(O)C=O,1397.0785
CCC(O)C(C)(C)C=O,1414.3758
CCC(O)C(C)(O)C=O,1272.2831
COC(C)C(C)(C)C=O,1369.5396
COC(C)C(C)(O)C=O,1238.2981
CC(C)(CO)C(O)CO,1450.4218
CC(CO)C(C)(C)CO,1502.2972
CC(CO)C(C)(O)CO,1447.809
CC(O)(CO)C(O)CO,1397.9576
CCC(C)(C)C(C)CO,1570.279
CCC(C)(C)C(C)OC,1529.0933
CCC(C)(C)C(O)CO,1516.4595
CCC(C)(O)C(C)CO,1517.3052
CCC(C)(O)C(C)OC,1447.0097
CCC(C)(O)C(O)CO,1363.7638
CCC(C)C(C)(C)CC,1632.7353
CCC(C)C(C)(C)CO,1565.3464
CCC(C)C(C)(C)OC,1546.2414
CCC(C)C(C)(O)CC,1579.3061
CCC(C)C(C)(O)CO,1511.4852
CCC(O)C(C)(C)CC,1582.3077
CCC(O)C(C)(C)CO,1515.3323
CCC(O)C(C)(C)OC,1467.0666
CCC(O)C(C)(O)CC,1532.0097
CCC(O)C(C)(O)CO,1462.488
COC(C)(C)C(C)CO,1481.6591
COC(C)(C)C(O)CO,1403.7578
COC(C)C(C)(C)CO,1462.8896
COC(C)C(C)(C)OC,1443.4697
COC(C)C(C)(O)CO,1382.8996
CC#CC(C)C(C)CO,1820.1015
CC#CC(C)C(O)CO,1742.5041
CC#CC(O)C(C)CO,1774.1265
CC#CC(O)C(O)CO,1724.8104
CCC(C)C(C)C#CC,1889.355
CCC(C)C(O)C#CC,1841.347
CCC(O)C(C)C#CC,1834.3969
CCC(O)C(O)C#CC,1790.5019
COC(C)C(C)C#CC,1790.2155
COC(C)C(O)C#CC,1613.347
CC(=O)C(O)C(O)CO,1407.3735
CC(C([NH3+])CN)C([O-])=O,1455.2723
CC(C([NH3+])CO)C([O-])=O,1431.3376
CC(C(O)C[NH3+])C([O-])=O,1428.3928
CC(C(O)CO)C(C)=O,1439.1691
CC(C(O)CO)C(N)=O,1436.3826
CC(C[NH3+])C(C)C([O-])=O,1351.2924
CC(C[NH3+])C(O)C([O-])=O,1380.2088
CC(CO)C(C)C(C)=O,1475.3634
CC(CO)C(C)C(N)=O,1423.4064
CC(CO)C([NH3+])C([O-])=O,1431.9909
CC(CO)C(O)C(C)=O,1445.8906
CC(CO)C(O)C(N)=O,1412.0712
CC(CO)N(C)C(C)=O,1377.4221
CC(CO)N(C)C(N)=O,1348.2387
CCC(C)C(C)C(C)=O,1589.3104
CCC(C)C(C)C(N)=O,1537.5885
CCC(C)C([NH3+])C([O-])=O,1518.617
CCC(C)C(O)C(C)=O,1429.4051
CCC(C)C(O)C(N)=O,1394.4091
CCC(C)N(C)C(C)=O,1381.8698
CCC(C)N(C)C(N)=O,1342.2186
CCC([NH3+])C(C)C([O-])=O,1493.8976
CCC([NH3+])C(N)C([O-])=O,1468.8794
CCC([NH3+])C(O)C([O-])=O,1434.2999
CCC(O)C(C)C(C)=O,1511.1032
CCC(O)C(C)C(N)=O,1498.5082
CCC(O)C([NH3+])C([O-])=O,1396.4801
CCC(O)C(O)C(C)=O,1476.8686
CCC(O)C(O)C(N)=O,1441.5493
CC[NH+](C)C(C)C([O-])=O,1350.2208
C[NH2+]C(C)C(C)C([O-])=O,1464.3525
C[NH2+]C(C)C(N)C([O-])=O,1420.0804
C[NH2+]C(C)C(O)C([O-])=O,1322.2288
COC(C)C(C)C(C)=O,1493.9437
COC(C)C(C)C(N)=O,1440.9643
COC(C)C([NH3+])C([O-])=O,1228.5111
COC(C)C(O)C(C)=O,1314.1073
COC(C)C(O)C(N)=O,1299.6027
NC(=O)C(O)C(O)CO,1372.4083
[NH3+]C(C(O)CO)C([O-])=O,1298.0612
NC(C([NH3+])CO)C([O-])=O,1398.0368
[NH3+]C(CO)C(O)C([O-])=O,1357.6553
NCC([NH3+])C(O)C([O-])=O,1395.6715
[NH3+]CC(O)C(O)C([O-])=O,1372.6939
CC(C)C(C)C(C)CO,1608.2401
CC(C)C(C)C(O)CO,1609.0609
CC(C)C(O)C(C)CO,1603.2123
CC(C)C(O)C(O)CO,1549.1342
CC(O)C(C)C(C)CO,1558.234
CC(O)C(C)C(O)CO,1553.3853
CC(O)C(O)C(C)CO,1506.9447
CC(O)C(O)C(O)CO,1425.2648
CCC(C)C(C)C(C)C,1664.3836
CCC(C)C(C)C(C)O,1661.7433
CCC(C)C(O)C(C)C,1668.3216
CCC(C)C(O)C(C)O,1609.6524
CCC(O)C(C)C(C)C,1676.6855
CCC(O)C(C)C(C)O,1619.5838
CCC(O)C(O)C(C)C,1621.6895
CCC(O)C(O)C(C)O,1561.6278
COC(C)C(C)C(C)C,1559.6939
COC(C)C(C)C(C)O,1561.1826
COC(C)C(O)C(C)C,1505.0333
COC(C)C(O)C(C)O,1362.5045
CC(C(O)CO)C1CC1,1539.8433
CC(C(O)CO)C1CN1,1449.0705
CC(C(O)CO)C1CO1,1452.632
CC(C(O)CO)N1CC1,1421.9161
CC(CO)C(C)C1CC1,1551.0563
CC(CO)C(C)C1CO1,1510.8897
CC(CO)C(C)N1CC1,1532.8442
CC(CO)C(O)C1CC1,1561.8767
CC(CO)C(O)C1CN1,1508.1164
CC(CO)C(O)C1CO1,1473.0036
CCC(C)C(C)C1CC1,1678.9775
CCC(C)C(C)C1CO1,1635.0176
CCC(C)C(O)C1CC1,1634.235
CCC(C)C(O)C1CN1,1610.1314
CCC(C)C(O)C1CO1,1558.3478
CCC(O)C(C)C1CC1,1616.5287
CCC(O)C(C)C1CO1,1573.4752
CCC(O)C(C)N1CC1,1451.5495
CCC(O)C(O)C1CC1,1579.7602
CCC(O)C(O)C1CN1,1556.7297
CCC(O)C(O)C1CO1,1513.2164
COC(C)C(C)C1CC1,1578.3727
COC(C)C(C)C1CO1,1490.2522
COC(C)C(C)N1CC1,1509.0323
COC(C)C(O)C1CC1,1466.8514
COC(C)C(O)C1CN1,1445.5769
COC(C)C(O)C1CO1,1341.3155
OCC(O)C(O)C1CC1,1246.325
OCC(O)C(O)C1CN1,1475.1932
OCC(O)C(O)C1CO1,1451.1552
CC(CC#C)C(O)CO,1664.6925
CC(CC#N)C(O)CO,1630.4008
CC(CO)C(C)CC#C,1690.9957
CC(CO)C(C)CC#N,1659.4539
CC(CO)C(O)CC#C,1666.613
CC(CO)C(O)CC#N,1635.0109
CC(CO)N(C)CC#N,1422.6927
CCC(C)C(C)CC#C,1795.0299
CCC(C)C(C)CC#N,1762.8654
CCC(C)C(O)CC#C,1740.5459
CCC(C)C(O)CC#N,1708.3232
CCC(C)N(C)CC#N,1473.5201
CCC(O)C(C)CC#C,1734.1947
CCC(O)C(C)CC#N,1701.3145
CCC(O)C(O)CC#C,1691.1242
CCC(O)C(O)CC#N,1659.3297
COC(C)C(C)CC#C,1685.0017
COC(C)C(C)CC#N,1652.1346
COC(C)C(O)CC#C,1565.0885
COC(C)C(O)CC#N,1530.0325
NC(CC#N)C(O)CO,1597.836
OCC(O)C(O)CC#C,1604.6679
OCC(O)C(O)CC#N,1586.288
CC(CC=O)C(O)CO,1708.0639
CC(CO)C(C)CC=O,1743.3371
CC(CO)C(C)NC=O,1511.4803
CC(CO)C(C)OC=O,1531.7742
CC(CO)C(O)CC=O,1729.7007
CC(CO)N(C)CC=O,1510.2268
CC(NC=O)C(O)CO,1564.0222
CC(OC=N)C(O)CO,1564.3312
CC(OC=O)C(O)CO,1527.3624
CCC(C)C(C)CC=O,1847.4257
CCC(C)C(C)NC=O,1639.1311
CCC(C)C(C)OC=O,1710.0963
CCC(C)C(O)CC=O,1781.761
CCC(O)C(C)CC=O,1785.4893
CCC(O)C(C)NC=O,1522.5177
CCC(O)C(C)OC=O,1526.72
CCC(O)C(O)CC=O,1739.8259
COC(C)C(C)CC=O,1737.764
COC(C)C(C)NC=O,1505.0527
COC(C)C(C)OC=O,1610.7122
COC(C)C(O)CC=O,1620.1257
OCC(O)C(O)CC=O,1667.5207
CCN(C)C(C=O)=NC,1379.3637
CC(CO)C(C=O)C#C,1423.6621
CC(CO)C(C=O)C#N,1391.3802
CCC(C)C(C=O)C#C,1478.4969
CCC(C)C(C=O)C#N,1444.7871
CCC(O)C(C=O)C#C,1428.2492
CCC(O)C(C=O)C#N,1357.0683
CCN(C)C(C=O)C#C,1414.896
CCN(C)C(C=O)C#N,1376.5778
COC(C)C(C=O)C#C,1383.5214
COC(C)C(C=O)C#N,1355.9768
OCC(O)C(C=O)C#C,1366.7121
OCC(O)C(C=O)C#N,1292.7804
CC(CO)C(C=O)C=O,1434.6334
CC(CO)N(C=N)C=O,1234.474
CC(CO)N(C=O)C=O,1275.7711
CCC(C)C(C=O)C=O,1497.8846
CCC(C)N(C=N)C=O,1302.363
CCC(C)N(C=O)C=O,1320.7616
CCC(O)C(C=O)C=O,1420.9531
CCN(C)C(C=O)C=O,1389.7471
COC(C)C(C=O)C=O,1371.1771
OCC(O)C(C=O)C=O,1360.4003
CC(CO)C(CO)C#C,1521.1812
CC(CO)C(CO)C#N,1496.1036
CCC(C#C)C(C)CO,1580.8545
CCC(C#C)C(C)OC,1534.6921
CCC(C#C)C(O)CO,1532.7417
CCC(C#N)C(C)CO,1553.41
CCC(C#N)C(C)OC,1507.8014
CCC(C#N)C(O)CO,1501.5077
CCC(C#N)N(C)CC,1415.7505
CCC(C)C(CC)C#C,1651.1067
CCC(C)C(CC)C#N,1624.5372
CCC(C)C(CO)C#C,1591.2156
CCC(C)C(CO)C#N,1566.3884
CCC(C)C(NC)C#N,1540.1849
CCC(C)C(OC)C#C,1493.2431
CCC(C)C(OC)C#N,1528.2655
CCC(N)C(NC)C#N,1544.7053
CCC(O)C(CC)C#C,1603.5552
CCC(O)C(CC)C#N,1533.8524
CCC(O)C(CO)C#C,1544.3347
CCC(O)C(CO)C#N,1477.5079
CCC(O)C(NC)C#N,1442.2385
CCC(O)C(OC)C#C,1438.382
CCC(O)C(OC)C#N,1485.4109
CCN(C)C(CN)C#N,1418.1514
CCN(C)C(CO)C#N,1369.3516
CNC(C#N)C(C)CO,1506.3854
CNC(C#N)C(C)OC,1464.8939
CNC(C#N)C(N)CO,1482.889
CNC(C#N)C(O)CO,1345.1485
CNC(C)C(NC)C#N,1488.8285
CNC(C)C(OC)C#N,1405.0575
COC(C#C)C(C)CO,1467.648
COC(C#C)C(O)CO,1407.6794
COC(C#N)C(C)CO,1466.881
COC(C#N)C(N)CO,1409.4013
COC(C#N)C(O)CO,1383.9698
COC(C)C(CO)C#C,1482.5174
COC(C)C(CO)C#N,1454.5939
COC(C)C(OC)C#C,1398.0993
COC(C)C(OC)C#N,1368.0244
NC(CO)C(CO)C#N,1474.5407
NCC(C#N)C(O)CO,1467.7026
OCC(O)C(CO)C#C,1479.7309
OCC(O)C(CO)C#N,1412.8386
CC(CO)C(CO)C=O,1506.2881
CCC(C)C(CC)C=O,1659.7717
CCC(C)C(CO)C=O,1595.6727
CCC(C)C(OC)C=O,1552.6136
CCC(C)N(CC)C=O,1426.6619
CCC(C=O)C(C)CO,1584.97
CCC(C=O)C(C)OC,1545.6228
CCC(C=O)C(O)CO,1539.8424
CCC(O)C(CC)C=O,1527.4086
CCC(O)C(CO)C=O,1458.368
CCC(O)C(OC)C=O,1517.637
CCN(C)C(CO)C=O,1355.2359
CCN(C=O)C(C)CO,1319.1214
COC(C)C(CO)C=O,1458.6631
COC(C)C(OC)C=O,1394.2769
COC(C=O)C(C)CO,1384.572
COC(C=O)C(O)CO,1408.7545
OCC(O)C(CO)C=O,1412.389
CC(CO)C(CO)CO,1622.0509
CCC(C)C(CC)CC,1716.4392
CCC(C)C(CC)CO,1726.6629
CCC(C)C(CC)OC,1663.9523
CCC(C)C(CO)CO,1689.1068
CCC(C)C(CO)OC,1626.3905
CCC(CC)C(C)CO,1665.7052
CCC(CC)C(C)OC,1612.0539
CCC(CC)C(O)CO,1627.6105
CCC(CO)C(C)CO,1618.8193
CCC(CO)C(C)OC,1577.1437
CCC(CO)C(O)CO,1597.9289
CCC(O)C(CC)CC,1679.9298
CCC(O)C(CC)CO,1698.4574
CCC(O)C(CC)OC,1604.8024
CCC(O)C(CO)CO,1545.097
CCC(O)C(CO)OC,1475.2975
CCC(OC)C(C)CO,1626.3867
CCC(OC)C(C)OC,1552.0455
CCC(OC)C(O)CO,1572.8171
COC(C)C(CO)CO,1575.5175
COC(C)C(CO)OC,1556.3432
COC(CO)C(C)CO,1517.9797
COC(CO)C(O)CO,1498.2622
OCC(O)C(CO)CO,1468.0657
CC(CO)C1(C)CC1C,1413.7637
CC(CO)C1(C)CC1O,1347.5347
CC(CO)C1(C)CN1C,1371.6274
CC(CO)C1(C)OC1C,1391.6276
CC(CO)C1(O)CC1C,1371.1332
CC(CO)C1(O)CC1O,1356.0284
CC1(CC1O)C(O)CO,1412.6104
CC1CC1(C)C(O)CO,1451.5637
CC1CC1(O)C(O)CO,1417.8892
CC1NC1(C)C(O)CO,1402.2266
CC1OC1(C)C(O)CO,1415.6
CCC(C)C1(C)CC1C,1500.8924
CCC(C)C1(C)CC1O,1432.4199
CCC(C)C1(C)CN1C,1458.4062
CCC(C)C1(C)OC1C,1456.6748
CCC(C)C1(O)CC1C,1457.8653
CCC(C)C1(O)CC1O,1394.8573
CCC(O)C1(C)CC1C,1447.5078
CCC(O)C1(C)CC1O,1388.7373
CCC(O)C1(C)CN1C,1404.552
CCC(O)C1(C)NC1C,1431.0472
CCC(O)C1(C)OC1C,1410.0206
CCC(O)C1(O)CC1C,1405.9995
CCC(O)C1(O)CC1O,1327.9212
CN1CC1(C)C(O)CO,1394.9147
COC(C)C1(C)CC1C,1358.7977
COC(C)C1(C)CC1O,1296.9079
COC(C)C1(C)CN1C,1368.5764
COC(C)C1(C)NC1C,1324.3999
COC(C)C1(C)OC1C,1303.8848
COC(C)C1(O)CC1C,1316.1441
COC(C)C1(O)CC1O,1251.4041
OCC(O)C1(O)CC1O,1288.5699
CC(CO)C1(C)CCC1,1429.1165
CC(CO)C1(C)CCO1,1352.5449
CC(CO)C1(C)COC1,1380.193
CC(CO)C1(O)CCC1,1342.3292
CC(CO)C1(O)COC1,1321.997
CC1(CCC1)C(O)CO,1346.5549
CC1(CCO1)C(O)CO,1276.1929
CC1(COC1)C(O)CO,1317.3022
CCC(C)C1(C)CCC1,1490.0939
CCC(C)C1(C)CCO1,1415.4048
CCC(C)C1(C)COC1,1439.9416
CCC(C)C1(O)CCC1,1404.5851
CCC(C)C1(O)COC1,1377.0556
CCC(O)C1(C)CCC1,1404.1112
CCC(O)C1(C)CCO1,1374.1519
CCC(O)C1(C)COC1,1374.6051
CCC(O)C1(O)CCC1,1358.2565
CCC(O)C1(O)COC1,1325.3776
COC(C)C1(C)CCC1,1356.5144
COC(C)C1(C)CCO1,1317.5713
COC(C)C1(C)COC1,1302.2756
COC(C)C1(O)CCC1,1269.7084
COC(C)C1(O)COC1,1248.332
OCC(O)C1(O)CCC1,1292.6597
OCC(O)C1(O)COC1,1265.6619
CC(CO)C1(CO)CC1,1450.9576
CC(CO)C1(CO)CN1,1294.2166
CC(CO)C1(CO)CO1,1384.5424
CCC(C)C1(CC)CC1,1556.2963
CCC(C)C1(CC)CO1,1459.2124
CCC(C)C1(CC1)OC,1459.7218
CCC(C)C1(CO)CC1,1494.3235
CCC(C)C1(CO)CN1,1466.4499
CCC(C)C1(CO)CO1,1469.4503
CCC(O)C1(CC)CC1,1440.0955
CCC(O)C1(CC)CN1,1495.3031
CCC(O)C1(CC)CO1,1381.5044
CCC(O)C1(CC1)OC,1375.6444
CCC(O)C1(CO)CC1,1387.042
CCC(O)C1(CO)CN1,1431.166
CCC(O)C1(CO)CO1,1401.1671
CCC1(CC1)C(C)CO,1493.0121
CCC1(CC1)C(C)OC,1405.7564
CCC1(CC1)C(O)CO,1446.6805
CCC1(CN1)C(C)OC,1431.9176
CCC1(CN1)C(O)CO,1277.2105
CCC1(CO1)C(C)CO,1477.1908
CCC1(CO1)C(C)OC,1416.7851
CCC1(CO1)C(O)CO,1397.5006
COC(C)C1(CC1)OC,1342.3303
COC(C)C1(CO)CC1,1338.2194
COC(C)C1(CO)CN1,1375.1788
COC(C)C1(CO)CO1,1356.0267
COC1(CC1)C(C)CO,1396.7493
COC1(CC1)C(O)CO,1365.0427
OCC(O)C1(CO)CC1,1238.8807
OCC(O)C1(CO)CN1,1315.3018
OCC(O)C1(CO)CO1,1333.8659
CC(CO)C1(CC1)C#C,1333.5586
CC(CO)C1(CC1)C#N,1308.1173
CC(CO)C1(CN1)C#C,1204.7676
CC(CO)C1(CN1)C#N,1266.1602
CC(CO)C1(CO1)C#C,1269.8842
CC(CO)C1(CO1)C#N,1244.6302
CCC(C)C1(CC1)C#C,1375.3253
CCC(C)C1(CC1)C#N,1349.7239
CCC(C)C1(CN1)C#C,1362.6217
CCC(C)C1(CN1)C#N,1337.0716
CCC(C)C1(CO1)C#C,1340.3656
CCC(C)C1(CO1)C#N,1315.3537
CCC(N)C1(CN1)C#N,1307.0753
CCC(O)C1(CC1)C#C,1323.6072
CCC(O)C1(CC1)C#N,1300.8125
CCC(O)C1(CN1)C#C,1311.8498
CCC(O)C1(CN1)C#N,1285.7319
CCC(O)C1(CO1)C#C,1291.3292
CCC(O)C1(CO1)C#N,1267.0397
CCN(C)C1(CC1)C#N,1283.6361
CNC(C)C1(CN1)C#N,1290.7597
CNC(C)C1(CO1)C#N,1265.4132
COC(C)C1(CC1)C#C,1315.0201
COC(C)C1(CC1)C#N,1287.9595
COC(C)C1(CN1)C#C,1289.4616
COC(C)C1(CN1)C#N,1240.5515
COC(C)C1(CO1)C#C,1252.2797
COC(C)C1(CO1)C#N,1224.7021
