smiles,mu
CCC#CC12CC(C1)O2,2.0011
CCC#CC12CN(C1)C2,2.2953
OCC#CC12CC(C1)C2,1.325
OCC#CC12CC(C1)O2,1.2993
OCC#CC12CN(C1)C2,2.8985
CCC#CC12CC1CC2,0.1951
CCC#CC12CC1CO2,1.7945
CCC#CC12CC1OC2,1.8439
CCC#CC12CCC1N2,1.4114
CCC#CC12CCC1O2,2.0156
CCC#CC12CN1CC2,1.58
OCC#CC12CC1CC2,1.99
OCC#CC12CC1CO2,1.6799
OCC#CC12CC1OC2,2.1127
OCC#CC12CCC1N2,2.2348
OCC#CC12CCC1O2,1.7093
OCC#CC12CN1CC2,2.8274
CCC#CC1=CCCC1,0.246
CCC#CC1=CCOC1,2.1174
CCC#CC1=NCCO1,0.987
OCC#CC1=CCCC1,1.2865
OCC#CC1=CCOC1,2.192
OCC#CC1=NCCO1,1.9525
CC1C(C#CCO)N1C,1.1844
CC1C(C)C1C#CCO,1.889
CC1C(O)C1C#CCO,2.2569
CCC#CC1C(C)C1C,0.2802
CCC#CC1C(C)C1O,1.5363
CCC#CC1C(C)N1C,1.6667
CCC#CC1C(O)C1O,1.9226
OCC#CC1C(O)C1O,1.813
CCC#CC1C2CC1C2,0.2092
CCC#CC1C2CC1O2,2.3073
CCC#CC1C2CN1C2,1.7336
OCC#CC1C2CC1C2,1.2185
OCC#CC1C2CC1O2,2.803
OCC#CC1C2CN1C2,1.753
CCC#CC1C2CCC12,0.2293
CCC#CC1C2CCN12,2.0345
CCC#CC1C2COC12,1.5064
OCC#CC1C2CCC12,1.1814
OCC#CC1C2CCN12,1.3578
OCC#CC1C2COC12,2.8209
CCC#CC1CC(=N)O1,3.2338
CCC#CC1CC(=O)C1,2.9633
CCC#CC1CC(=O)N1,4.0232
CCC#CC1CC(=O)O1,4.5888
OCC#CC1CC(=N)O1,3.9445
OCC#CC1CC(=O)C1,2.9667
OCC#CC1CC(=O)N1,2.5223
OCC#CC1CC(=O)O1,2.9405
CC1CC(C1)C#CCO,2.11
CC1CC(O1)C#CCO,1.899
CCC#CC1CC(C)C1,0.1469
CCC#CC1CC(C)O1,1.645
CCC#CC1CC(O)C1,1.5056
CN1CC(C1)C#CCO,1.6082
OCC#CC1CC(O)C1,1.0409
CC1(C)CC1C#CCO,1.9814
CC1(C)NC1C#CCO,2.9885
CC1(C)OC1C#CCO,2.5317
CC1(O)CC1C#CCO,1.9098
CCC#CC1CC1(C)C,0.1951
CCC#CC1CC1(C)O,1.466
CCC#CC1NC1(C)C,1.3817
CCC#CC1OC1(C)C,1.9648
CCC#CC1CC1C#C,0.6419
CCC#CC1CC1C#N,3.6137
CCC#CC1NC1C#C,1.4417
CCC#CC1NC1C#N,4.1278
CCC#CC1OC1C#C,2.1328
CCC#CC1OC1C#N,3.636
OCC#CC1CC1C#C,0.8987
OCC#CC1CC1C#N,2.9271
OCC#CC1NC1C#C,1.9933
OCC#CC1NC1C#N,4.0236
OCC#CC1OC1C#C,1.2696
OCC#CC1OC1C#N,2.5627
CCC#CC1CC1C=O,3.2214
CCC#CC1CN1C=O,3.6607
CCC#CC1NC1C=O,3.0786
CCC#CC1OC1C=O,3.1383
OCC#CC1CC1C=O,3.5351
OCC#CC1CN1C=O,4.0041
OCC#CC1NC1C=O,2.4043
OCC#CC1OC1C=O,1.5645
CCC#CC1CC1CC,0.1344
CCC#CC1CC1CO,1.3284
CCC#CC1CC1OC,1.1128
CCC#CC1CN1CC,1.4839
CCC#CC1NC1CC,1.227
CCC#CC1NC1CO,2.1943
CCC#CC1OC1CC,1.9955
CCC#CC1OC1CO,2.4784
CCC1CC1C#CCO,1.9029
CCC1NC1C#CCO,2.817
CCC1OC1C#CCO,2.3292
CCN1CC1C#CCO,1.0888
COC1CC1C#CCO,1.7146
OCC#CC1CC1CO,2.3176
OCC#CC1NC1CO,1.642
OCC#CC1OC1CO,0.4085
CCC#CC1CC2CC12,0.1228
CCC#CC1CC2CN12,1.7441
CCC#CC1CC2NC12,1.5006
CCC#CC1CC2OC12,1.6389
CCC#CC1OC2CC12,1.7086
OCC#CC1CC2CC12,1.263
OCC#CC1CC2CN12,2.1243
OCC#CC1CC2NC12,3.0072
OCC#CC1CC2OC12,2.7981
OCC#CC1OC2CC12,1.7091
CCC#CC1CC=CC1,0.1029
CCC#CC1CN=CO1,2.1451
OCC#CC1CC=CC1,1.9069
OCC#CC1CN=CO1,1.2963
CCC#CC1CCC1=O,2.5242
CCC#CC1CNC1=O,3.4915
CCC#CC1COC1=N,2.4996
CCC#CC1COC1=O,4.0371
CCC#CC1NCC1=O,2.3004
CCC#CC1OCC1=O,1.2735
OCC#CC1CCC1=O,2.3133
OCC#CC1CNC1=O,2.949
OCC#CC1COC1=N,1.6526
OCC#CC1COC1=O,3.4655
OCC#CC1NCC1=O,3.3811
OCC#CC1OCC1=O,1.809
CC1CCC1C#CCO,1.3347
CC1COC1C#CCO,1.7112
CC1OCC1C#CCO,1.9367
CCC#CC1CCC1C,0.0839
CCC#CC1CCC1O,1.7741
CCC#CC1COC1C,1.9135
CCC#CC1OCC1C,1.9006
CCC#CC1OCC1O,2.1468
CN1CCC1C#CCO,2.2161
OCC#CC1CCC1O,2.4112
OCC#CC1NCC1O,2.521
OCC#CC1OCC1O,2.926
CCC#CC1CCC=C1,0.1293
CCC#CC1COC=N1,1.6746
CCC#CC1OCC=C1,1.5163
OCC#CC1CCC=C1,1.2968
OCC#CC1COC=N1,1.3356
OCC#CC1OCC=C1,2.0893
CCC#CC1CCCC1,0.0868
CCC#CC1CCCO1,1.6166
CCC#CC1CCOC1,1.593
CCC#CC1COCO1,1.9402
CCC#CC1OCCO1,1.8632
OCC#CC1CCCC1,1.3145
OCC#CC1CCCO1,1.9505
OCC#CC1CCOC1,2.022
OCC#CC1COCO1,1.725
OCC#CC1OCCO1,2.4292
CCC#CCC#CC#C,1.2415
CCC#CCC#CC#N,5.4023
OCC#CCC#CC#C,1.626
OCC#CCC#CC#N,5.2045
CCC#CCC#CC=O,4.1538
OCC#CCC#CC=O,4.021
CCC#CCC#CCC,0.1317
CCC#CCC#CCO,1.5014
OCC#CCC#CCO,1.469
CCC#CCC(=O)C#C,2.424
CCC#CCC(=O)C#N,3.9303
OCC#CCC(=O)C#C,1.7228
OCC#CCC(=O)C#N,3.9622
CCC#CCC(=O)C=O,1.0801
OCC#CCC(=O)C=O,1.2312
CCC#CCC(=N)OC,2.218
CCC#CCC(=O)CC,2.1616
CCC#CCC(=O)CO,3.4821
CCC#CCC(=O)NC,4.0
CCC#CCC(=O)OC,1.4163
CCC(=O)CC#CCO,1.3611
CNC(=O)CC#CCO,4.5818
COC(=N)CC#CCO,2.0348
COC(=O)CC#CCO,1.0595
OCC#CCC(=O)CO,2.4684
CC(C)(C)CC#CCO,1.2364
CC(C)(O)CC#CCO,1.4099
CCC#CCC(C)(C)C,0.1599
CCC#CCC(C)(C)O,1.1528
CC(CC#CCO)C#C,1.2318
CC(CC#CCO)C#N,3.0361
CCC#CCC(C)C#C,0.8626
CCC#CCC(C)C#N,4.4426
CCC#CCC(N)C#N,5.0471
CCC#CCC(O)C#C,1.1565
CCC#CCC(O)C#N,3.7953
NC(CC#CCO)C#N,3.9919
OCC#CCC(O)C#C,2.887
OCC#CCC(O)C#N,4.3212
CC(CC#CCO)C=O,0.8878
CCC#CCC(C)C=O,2.8834
CCC#CCC(O)C=O,2.7329
CCC#CCN(C)C=O,4.0229
CN(CC#CCO)C=O,4.0317
OCC#CCC(O)C=O,2.2201
CC(CO)CC#CCO,1.4845
CCC#CCC(C)CC,0.104
CCC#CCC(C)CO,1.2494
CCC#CCC(C)OC,1.0841
CCC#CCC(O)CC,1.2329
CCC#CCC(O)CO,2.9653
CCC(C)CC#CCO,1.2523
CCC(O)CC#CCO,3.0142
COC(C)CC#CCO,1.9357
OCC#CCC(O)CO,2.5866
CC1(CC#CCO)CC1,1.3287
CC1(CC#CCO)CN1,2.0541
CC1(CC#CCO)CO1,2.6631
CCC#CCC1(C)CC1,0.1814
CCC#CCC1(C)CN1,1.4175
CCC#CCC1(C)CO1,1.598
CCC#CCC1(O)CC1,1.6875
OCC#CCC1(O)CC1,2.0243
CC1CC1CC#CCO,1.225
CC1CN1CC#CCO,1.0186
CC1NC1CC#CCO,2.002
CC1OC1CC#CCO,2.8713
CCC#CCC1CC1C,0.1335
CCC#CCC1CC1O,1.4793
CCC#CCC1CN1C,1.0438
CCC#CCC1NC1C,1.3703
CCC#CCC1OC1C,1.6636
CCC#CCN1CC1C,1.6784
CN1CC1CC#CCO,1.9242
OCC#CCC1CC1O,2.8253
CCC#CCC1CCC1,0.1293
CCC#CCC1CCO1,1.5251
CCC#CCC1COC1,1.9529
OCC#CCC1CCC1,1.2409
OCC#CCC1CCO1,2.9871
OCC#CCC1COC1,2.0387
OCC#CCN1CCC1,1.9631
CC#CCCC#CCO,1.2255
CCC#CCCC#CC,0.0771
CC(=N)OCC#CCO,3.3442
CC(=O)CCC#CCO,2.2192
CC(=O)NCC#CCO,3.3467
CC(=O)OCC#CCO,2.9772
CCC#CCCC(C)=O,2.6595
CCC#CCCC(N)=O,3.5364
CCC#CCNC(C)=O,3.6832
CCC#CCNC(N)=O,3.4926
CCC#CCOC(C)=N,1.2865
CCC#CCOC(C)=O,2.2907
CCC#CCOC(N)=O,2.737
NC(=O)CCC#CCO,2.8082
NC(=O)NCC#CCO,2.9056
NC(=O)OCC#CCO,3.0084
[NH3+]CC#CCCC([O-])=O,5.4313
CC(C)CCC#CCO,1.2705
CC(C)OCC#CCO,1.217
CC(O)CCC#CCO,1.2388
CCC#CCCC(C)C,0.1247
CCC#CCCC(C)O,1.4858
CCC#CCOC(C)C,0.8128
CCC#CCCC1CC1,0.1574
CCC#CCCC1CO1,1.7503
CCC#CCCN1CC1,1.0734
CCC#CCOC1CC1,0.8774
OCC#CCCC1CC1,1.1713
OCC#CCCC1CO1,1.31
OCC#CCCN1CC1,2.2255
OCC#CCOC1CC1,1.8253
CCC#CCOC=NC,2.8553
CN=COCC#CCO,3.2847
CCC#CCCCC#C,0.7243
CCC#CCCCC#N,4.135
CCC#CCNCC#N,4.6765
CCC#CCOCC#C,1.3171
CCC#CCOCC#N,4.7401
OCC#CCCCC#C,1.5151
OCC#CCCCC#N,4.3685
OCC#CCNCC#N,4.7327
OCC#CCOCC#C,1.5371
OCC#CCOCC#N,4.7372
CCC#CCCCC=O,2.8463
CCC#CCCNC=O,3.6377
CCC#CCCOC=N,3.5923
CCC#CCCOC=O,4.3631
CCC#CCNCC=O,2.9054
CCC#CCOCC=O,3.3084
OCC#CCCCC=O,2.5379
OCC#CCCNC=O,2.5026
OCC#CCCOC=N,3.8145
OCC#CCCOC=O,4.878
OCC#CCNCC=O,3.5555
OCC#CCOCC=O,3.6045
CC#CC#CC(=O)CO,5.3124
CCC(=O)C#CC#CC,3.997
CNC(=O)C#CC#CC,4.2457
COC(=O)C#CC#CC,2.7647
CC(=O)C#CC(=O)CO,2.9506
CCC(=O)C#CC(C)=O,3.1324
CCC(=O)C#CC(N)=O,3.2203
CNC(=[NH2+])C#CC([O-])=O,15.7708
CNC(=O)C#CC(C)=O,3.271
CNC(=O)C#CC(N)=O,0.3077
COC(=O)C#CC(C)=O,3.1568
COC(=O)C#CC(N)=O,3.5983
NC(=O)C#CC(=O)CO,3.0494
CC(C)C#CC(=O)CO,4.5137
CC(O)C#CC(=O)CO,3.3876
CCC(=O)C#CC(C)C,3.402
CCC(=O)C#CC(C)O,2.5462
CNC(=O)C#CC(C)C,3.8686
CNC(=O)C#CC(C)O,2.66
COC(=O)C#CC(C)C,2.2079
COC(=O)C#CC(C)O,1.9397
CCC(=O)C#CC1CC1,3.5794
CCC(=O)C#CC1CN1,2.3725
CCC(=O)C#CC1CO1,2.2321
CNC(=O)C#CC1CC1,3.8297
CNC(=O)C#CC1CN1,3.1881
CNC(=O)C#CC1CO1,2.5278
COC(=O)C#CC1CC1,2.3504
COC(=O)C#CC1CN1,1.5285
COC(=O)C#CC1CO1,3.0337
OCC(=O)C#CC1CC1,4.9718
OCC(=O)C#CC1CN1,3.2523
OCC(=O)C#CC1CO1,3.6117
CCC(=O)C#CCC#C,3.2854
CCC(=O)C#CCC#N,5.5758
CNC(=O)C#CCC#C,4.0345
CNC(=O)C#CCC#N,0.6869
COC(=O)C#CCC#C,2.197
COC(=O)C#CCC#N,5.0546
OCC(=O)C#CCC#C,4.659
OCC(=O)C#CCC#N,6.8308
CCC(=O)C#CCC=O,2.8692
CNC(=O)C#CCC=O,3.8575
COC(=O)C#CCC=O,2.5165
OCC(=O)C#CCC=O,2.6026
CC#CC(=O)C(=O)CO,1.3508
CCC(=O)C(=O)C#CC,1.5974
CNC(=N)C(=O)C#CC,2.02
CNC(=O)C(=O)C#CC,0.5113
COC(=O)C(=O)C#CC,2.0103
CC(=O)C(=O)C(=O)CO,2.557
CCC(=O)C(=O)C(C)=O,1.5699
CCC(=O)C(=O)C(N)=N,4.0282
CCC(=O)C(=O)C(N)=O,2.8905
CNC(=N)C(=O)C(C)=O,2.6622
CNC(=N)C(=O)C(N)=N,3.7825
CNC(=N)C(=O)C(N)=O,3.7518
CNC(=O)C(=O)C(C)=O,3.5091
CNC(=O)C(=O)C(N)=N,2.8066
CNC(=O)C(=O)C(N)=O,3.7205
COC(=O)C(=O)C(C)=O,1.3054
COC(=O)C(=O)C(N)=N,3.2595
COC(=O)C(=O)C(N)=O,2.2587
NC(=N)C(=O)C(=O)CO,5.0915
NC(=O)C(=O)C(=O)CO,4.0976
CC(C)C(=O)C(=O)CO,2.2784
CC(O)C(=O)C(=O)CO,0.624
CCC(=O)C(=N)N(C)C,2.7996
CCC(=O)C(=O)C(C)C,0.3679
CCC(=O)C(=O)C(C)O,2.0811
CCC(=O)C(=O)N(C)C,2.4135
CN(C)C(=N)C(=O)CO,2.7702
CN(C)C(=O)C(=O)CO,3.9003
CNC(=N)C(=O)C(C)C,0.8374
CNC(=N)C(=O)C(C)O,1.5002
CNC(=O)C(=O)C(C)C,1.2364
CNC(=O)C(=O)C(C)O,3.1634
CNC(=O)C(=O)N(C)C,0.5955
COC(=O)C(=N)N(C)C,2.4603
COC(=O)C(=O)C(C)C,1.2733
COC(=O)C(=O)C(C)O,2.7788
COC(=O)C(=O)N(C)C,2.8621
CCC(=O)C(=N)N1CC1,2.0994
CCC(=O)C(=O)C1CC1,0.5389
CCC(=O)C(=O)C1CN1,1.6484
CCC(=O)C(=O)C1CO1,1.6914
CCC(=O)C(=O)N1CC1,1.2655
CNC(=N)C(=O)C1CC1,1.3438
CNC(=N)C(=O)C1CN1,1.1083
CNC(=N)C(=O)C1CO1,1.214
CNC(=O)C(=N)N1CC1,1.8576
CNC(=O)C(=O)C1CC1,0.961
CNC(=O)C(=O)C1CN1,2.6694
CNC(=O)C(=O)C1CO1,2.3551
CNC(=O)C(=O)N1CC1,0.936
COC(=O)C(=N)N1CC1,1.4696
COC(=O)C(=O)C1CC1,0.9806
COC(=O)C(=O)C1CN1,2.0479
COC(=O)C(=O)C1CO1,2.5467
COC(=O)C(=O)N1CC1,1.7716
OCC(=O)C(=N)N1CC1,4.1756
OCC(=O)C(=O)C1CC1,1.4327
OCC(=O)C(=O)C1CN1,1.6114
OCC(=O)C(=O)C1CO1,2.1247
OCC(=O)C(=O)N1CC1,3.3889
CCC(=O)C(=O)CC#C,0.7674
CCC(=O)C(=O)CC#N,4.333
CNC(=N)C(=O)CC#C,0.0834
CNC(=N)C(=O)CC#N,3.5232
CNC(=O)C(=O)CC#C,1.8204
CNC(=O)C(=O)CC#N,4.957
COC(=O)C(=O)CC#C,1.77
COC(=O)C(=O)CC#N,5.3499
OCC(=O)C(=O)CC#C,1.4541
CCC(=O)C(=N)NC=N,2.0576
CCC(=O)C(=N)NC=O,1.9226
CCC(=O)C(=O)NC=N,2.4809
CCC(=O)C(=O)NC=O,3.3873
CCC(=O)C(=O)OC=N,2.8437
CNC(=N)C(=O)CC=O,2.2061
CNC(=N)C(=O)NC=N,2.669
CNC(=N)C(=O)NC=O,5.6119
CNC(=N)C(=O)OC=N,2.8777
CNC(=O)C(=N)NC=N,0.816
CNC(=O)C(=N)NC=O,1.9592
CNC(=O)C(=O)NC=N,1.7514
CNC(=O)C(=O)NC=O,3.4678
CNC(=O)C(=O)OC=N,3.1275
COC(=O)C(=N)NC=N,2.6488
COC(=O)C(=N)NC=O,3.2143
COC(=O)C(=O)CC=O,3.5898
COC(=O)C(=O)NC=N,3.5393
COC(=O)C(=O)NC=O,4.6258
COC(=O)C(=O)OC=N,1.44
OCC(=O)C(=N)NC=N,4.1743
OCC(=O)C(=N)NC=O,0.8916
OCC(=O)C(=O)NC=N,1.1348
OCC(=O)C(=O)NC=O,2.4282
OCC(=O)C(=O)OC=N,4.1799
CCC(=O)C(C#C)C#C,2.4099
CCC(=O)C(C#C)C#N,2.2164
CCC(=O)C(C#N)C#N,4.6795
CNC(=[NH2+])[C-](C#C)C#N,6.8709
CNC(=[NH2+])[C-](C#N)C#N,8.5748
CNC(=O)C(C#C)C#C,3.3432
COC(=O)C(C#C)C#C,1.8699
COC(=O)C(C#C)C#N,5.3243
OCC(=O)C(C#C)C#C,2.3984
OCC(=O)C(C#C)C#N,2.8222
CC(C)(C#C)C(=O)CO,2.9192
CC(C)(C#N)C(=O)CO,6.7428
CC(O)(C#C)C(=O)CO,3.6329
CC(O)(C#N)C(=O)CO,3.8203
CCC(=O)C(C)(C)C#C,2.7472
CCC(=O)C(C)(C)C#N,5.709
CCC(=O)C(C)(O)C#C,2.5559
CCC(=O)C(C)(O)C#N,3.1917
CNC(=N)C(C)(O)C#N,3.9984
CNC(=O)C(C)(C)C#C,2.9006
CNC(=O)C(C)(C)C#N,0.8966
CNC(=O)C(C)(N)C#N,2.2857
CNC(=O)C(C)(O)C#C,3.1201
CNC(=O)C(C)(O)C#N,5.1739
COC(=O)C(C)(C)C#C,2.1543
COC(=O)C(C)(C)C#N,5.5275
COC(=O)C(C)(N)C#C,2.191
COC(=O)C(C)(N)C#N,2.712
COC(=O)C(C)(O)C#C,2.2243
COC(=O)C(C)(O)C#N,3.6135
CC(C)(C=O)C(=O)CO,2.3498
CC(O)(C=O)C(=O)CO,2.4904
CCC(=O)C(C)(C)C=O,1.3868
CCC(=O)C(C)(O)C=O,1.5298
CNC(=O)C(C)(C)C=O,3.5097
CNC(=O)C(C)(O)C=O,4.6638
COC(=O)C(C)(C)C=O,3.771
COC(=O)C(C)(O)C=O,2.1653
CC(C)(CO)C(=O)CO,2.5252
CC(O)(CO)C(=O)CO,3.8726
CCC(=O)C(C)(C)CC,2.3734
CCC(=O)C(C)(C)CO,1.2072
CCC(=O)C(C)(C)OC,2.4909
CCC(=O)C(C)(O)CC,2.4581
CCC(=O)C(C)(O)CO,2.3889
CCC(C)(C)C(=O)CO,3.6866
CCC(C)(C)C(=O)NC,3.2073
CCC(C)(C)C(=O)OC,1.627
CCC(C)(O)C(=O)CO,3.9387
CCC(C)(O)C(=O)NC,2.5938
CCC(C)(O)C(=O)OC,2.0704
CNC(=O)C(C)(C)CO,1.9725
CNC(=O)C(C)(C)OC,3.1386
CNC(=O)C(C)(O)CO,2.9529
CNC(C)(C)C(=O)OC,2.2294
COC(=O)C(C)(C)CO,0.4409
COC(=O)C(C)(C)OC,2.66
COC(=O)C(C)(N)CO,3.4855
COC(=O)C(C)(O)CO,0.9055
COC(C)(C)C(=O)CO,3.7889
CC#CC(C)C(=O)CO,3.252
CC#CC(O)C(=O)CO,2.2524
CCC(=O)C(C)C#CC,2.5754
CCC(=O)C(O)C#CC,3.2481
CNC(=O)C(C)C#CC,3.8605
CNC(=O)C(N)C#CC,4.1715
CNC(=O)C(O)C#CC,4.5924
COC(=O)C(C)C#CC,1.7439
COC(=O)C(N)C#CC,2.1709
COC(=O)C(O)C#CC,3.0141
CC(=O)C(O)C(=O)CO,3.2775
CC(C(C)=O)C(=O)CO,4.8192
CC(C(N)=O)C(=O)CO,5.1772
CCC(=N)N(C)C(C)=O,3.9768
CCC(=N)N(C)C(N)=O,4.4252
CCC(=O)C(C)C(C)=O,1.3857
CCC(=O)C(C)C(N)=O,2.4447
CCC(=O)C(O)C(C)=O,0.4551
CCC(=O)C(O)C(N)=O,0.8084
CCC(=O)N(C)C(C)=N,1.3464
CCC(=O)N(C)C(C)=O,5.6256
CCC(=O)N(C)C(N)=O,2.2758
CN(C(C)=N)C(=O)CO,2.1181
CN(C(C)=O)C(=N)CO,2.7308
CN(C(C)=O)C(=O)CN,5.0049
CN(C(C)=O)C(=O)CO,5.7937
CN(C(N)=N)C(=O)CO,1.6953
CN(C(N)=O)C(=N)CO,3.1389
CN(C(N)=O)C(=O)CN,1.0206
CN(C(N)=O)C(=O)CO,0.3563
CNC(=[NH2+])C(C)C([O-])=O,0.1318
CNC(=[NH2+])C(N)C([O-])=O,1.2412
CNC(=[NH2+])C(O)C([O-])=O,8.8752
CNC(=O)C(C)C(C)=O,2.1794
CNC(=O)C(C)C(N)=O,3.2646
CNC(=O)C(N)C(N)=O,5.524
CNC(=O)C([NH3+])C([O-])=O,2.4654
CNC(=O)C(O)C(C)=O,0.9822
CNC(=O)C(O)C(N)=O,6.0327
CNC(=O)N(C)C(C)=N,2.3612
CNC(=O)N(C)C(C)=O,2.0866
CNC(=O)N(C)C(N)=O,3.0777
COC(=N)N(C)C(C)=O,4.1931
COC(=N)N(C)C(N)=O,2.3812
COC(=O)C(C)C(C)=O,1.6206
COC(=O)C(C)C(N)=O,4.4934
COC(=O)C(N)C(N)=O,4.9594
COC(=O)C(O)C(C)=O,4.2819
COC(=O)C(O)C(N)=O,5.401
COC(=O)N(C)C(C)=N,1.2395
COC(=O)N(C)C(C)=O,4.8543
COC(=O)N(C)C(N)=N,1.578
COC(=O)N(C)C(N)=O,2.8907
NC(=O)C(O)C(=O)CO,1.7925
CC(C)C(C)C(=O)CO,2.9531
CC(C)C(O)C(=O)CO,1.7709
CC(C)N(C)C(=O)CO,4.4919
CC(N(C)C)C(=O)CO,3.1871
CC(O)C(C)C(=O)CO,4.2397
CC(O)C(O)C(=O)CO,2.6172
CCC(=O)C(C)C(C)C,2.3038
CCC(=O)C(C)C(C)O,3.3648
CCC(=O)C(O)C(C)C,2.7486
CCC(=O)C(O)C(C)O,2.2575
CCC(=O)N(C)C(C)C,3.3092
CNC(=O)C(C)C(C)C,3.1875
CNC(=O)C(C)C(C)O,3.4764
CNC(=O)C(O)C(C)C,3.9897
CNC(=O)C(O)C(C)O,1.7331
CNC(=O)N(C)C(C)C,3.5098
COC(=O)C(C)C(C)C,1.5033
COC(=O)C(C)C(C)O,2.5707
COC(=O)C(C)N(C)C,1.4214
COC(=O)C(N)C(C)O,2.637
COC(=O)C(O)C(C)C,2.4888
COC(=O)C(O)C(C)O,2.2383
COC(=O)N(C)C(C)C,2.1721
CC(C1CC1)C(=O)CO,2.9927
CC(C1CN1)C(=O)CO,2.5095
CC(C1CO1)C(=O)CO,1.4219
CC(N1CC1)C(=O)CO,3.6259
CCC(=O)C(C)C1CC1,2.3964
CCC(=O)C(C)C1CN1,3.0598
CCC(=O)C(C)C1CO1,2.4102
CCC(=O)C(C)N1CC1,2.4277
CCC(=O)C(O)C1CC1,2.9236
CCC(=O)C(O)C1CN1,2.4928
CCC(=O)C(O)C1CO1,1.2761
CCC(=O)N(C)C1CC1,3.3692
CN(C1CC1)C(=O)CO,4.4636
CNC(=O)C(C)C1CC1,3.2281
CNC(=O)C(C)C1CN1,4.2777
CNC(=O)C(C)C1CO1,3.6564
CNC(=O)C(C)N1CC1,3.2601
CNC(=O)C(O)C1CC1,4.1345
CNC(=O)C(O)C1CN1,3.8182
CNC(=O)C(O)C1CO1,2.7801
CNC(=O)N(C)C1CC1,3.6247
COC(=O)C(C)C1CC1,1.6242
COC(=O)C(C)C1CN1,2.5122
COC(=O)C(C)C1CO1,2.2487
COC(=O)C(C)N1CC1,2.4926
COC(=O)C(N)C1CN1,2.9777
COC(=O)C(N)C1CO1,2.4383
COC(=O)C(O)C1CC1,2.7688
COC(=O)C(O)C1CN1,2.6149
COC(=O)C(O)C1CO1,2.8121
COC(=O)N(C)C1CC1,2.2503
OCC(=O)C(O)C1CC1,1.9806
OCC(=O)C(O)C1CN1,1.731
OCC(=O)C(O)C1CO1,2.5272
CCC(=O)N(C)C=NC,2.1137
CN=CN(C)C(=O)CO,2.6234
CNC(=O)N(C)C=NC,3.0991
COC(=N)N(C)C=NC,0.3423
COC(=O)N(C)C=NC,1.5769
CC(CC#C)C(=O)CO,2.3849
CC(CC#N)C(=O)CO,1.6268
CCC(=O)C(C)CC#C,2.3239
CCC(=O)C(C)CC#N,3.8859
CCC(=O)C(O)CC#C,2.4453
CCC(=O)C(O)CC#N,5.3569
CCC(=O)N(C)CC#C,3.2342
CCC(=O)N(C)CC#N,4.4474
CN(CC#C)C(=O)CO,4.1039
CN(CC#N)C(=O)CO,3.7449
CNC(=O)C(C)CC#C,3.3818
CNC(=O)C(C)CC#N,5.0451
CNC(=O)C(N)CC#N,4.1262
CNC(=O)C(O)CC#C,3.7426
CNC(=O)C(O)CC#N,6.3207
CNC(=O)N(C)CC#C,3.6791
CNC(=O)N(C)CC#N,4.6205
COC(=N)N(C)CC#N,3.2471
COC(=O)C(C)CC#C,1.8014
COC(=O)C(C)CC#N,4.3067
COC(=O)C(N)CC#C,2.1217
COC(=O)C(N)CC#N,3.9
COC(=O)C(O)CC#C,3.0702
COC(=O)C(O)CC#N,5.9847
COC(=O)N(C)CC#C,2.1775
COC(=O)N(C)CC#N,4.1535
OCC(=O)C(O)CC#C,1.322
OCC(=O)C(O)CC#N,3.2125
CC(CC=O)C(=O)CO,2.2038
CC(NC=O)C(=O)CO,1.1662
CC(OC=N)C(=O)CO,3.8875
CC(OC=O)C(=O)CO,3.0839
CCC(=O)C(C)CC=O,3.5538
CCC(=O)C(C)NC=O,2.9053
CCC(=O)C(C)OC=N,2.1182
CCC(=O)C(C)OC=O,1.5122
CCC(=O)C(O)CC=O,2.8404
CCC(=O)N(C)CC=O,3.8362
CN(CC=O)C(=O)CO,3.0225
CNC(=O)C(C)CC=O,4.9669
CNC(=O)C(C)NC=O,2.1541
CNC(=O)C(C)OC=N,1.2129
CNC(=O)C(C)OC=O,0.5522
CNC(=O)C(O)CC=O,3.8513
CNC(=O)N(C)CC=O,4.574
COC(=O)C(C)CC=O,3.5525
COC(=O)C(C)NC=O,3.5202
COC(=O)C(C)OC=N,2.6196
COC(=O)C(C)OC=O,2.8586
COC(=O)C(O)CC=O,3.6093
COC(=O)N(C)CC=O,3.4293
OCC(=O)C(O)CC=O,1.099
CCC(=O)C(C=O)C#C,3.8631
CNC(=O)C(C=O)C#C,1.6126
COC(=O)C(C=O)C#C,3.2167
OCC(=O)C(C=O)C#C,2.839
CCC(=N)N(C=N)C=O,1.006
CCC(=N)N(C=O)C=O,3.8164
CCC(=O)N(C=N)C=N,1.0722
CCC(=O)N(C=N)C=O,3.0038
CCC(=O)N(C=O)C=O,4.6927
CNC(=N)N(C=N)C=O,1.7045
CNC(=N)N(C=O)C=O,4.5123
CNC(=O)N(C=N)C=N,1.64
CNC(=O)N(C=N)C=O,3.3159
CNC(=O)N(C=O)C=O,5.7844
COC(=N)N(C=N)C=N,2.3098
COC(=N)N(C=N)C=O,0.5637
COC(=N)N(C=O)C=O,4.5429
COC(=O)N(C=N)C=N,0.6588
COC(=O)N(C=N)C=O,4.058
COC(=O)N(C=O)C=O,5.3836
NCC(=O)N(C=N)C=O,2.3731
NCC(=O)N(C=O)C=O,3.6222
OCC(=N)N(C=N)C=N,3.6882
OCC(=N)N(C=N)C=O,2.5153
OCC(=N)N(C=O)C=O,3.7269
