smiles,gap
C1CCC2=CC=NN2C1,0.2539
C1CCC2=CN=NN2C1,0.2498
C1CCC2=NC=NN2C1,0.2643
C1CCC2=NNC=C2C1,0.2523
C1CCC2=NNN=C2C1,0.2462
C1CCC2=NOC=C2C1,0.2411
C1CCC2=NON=C2C1,0.2492
C1CN(C1)C1=CC=NN1,0.234
C1CN(C1)C1=CC=NO1,0.219
C1CN(C1)C1=CN=NN1,0.225
C1CN(C1)C1=CN=NO1,0.2055
C1CN(C1)C1=CNN=C1,0.2155
C1CN(C1)C1=CNN=N1,0.2037
C1CN(C1)C1=CON=C1,0.2012
C1CN(C1)C1=CON=N1,0.1826
C1CN(C1)C1=NC=NN1,0.2431
C1CN(C1)C1=NC=NO1,0.2333
C1CN(C1)C1=NNC=C1,0.2217
C1CN(C1)C1=NNC=N1,0.2186
C1CN(C1)C1=NNN=C1,0.2095
C1CN(C1)C1=NNN=N1,0.2017
C1CN(C1)C1=NOC=C1,0.2179
C1CN(C1)C1=NOC=N1,0.2124
C1CN(C1)C1=NON=C1,0.1983
C1CN(C1)C1=NON=N1,0.1833
C1CN1C1=CN=CN=N1,0.167
C1CN1C1=CN=NC=N1,0.176
C1CN1C1=CN=NN=N1,0.1715
C1CN1C1=NC=CN=N1,0.165
C1CN1C1=NC=NN=N1,0.1658
C1CN2N=CC=C2C=C1,0.1896
C1CN2N=CC=C2CO1,0.2552
C1CN2N=CN=C2C=C1,0.1931
C1CN2N=CN=C2CN1,0.2575
C1CN2N=CN=C2CO1,0.2657
C1CN2N=NC=C2C=C1,0.1929
C1CN2N=NC=C2CN1,0.2505
C1CN2N=NC=C2CO1,0.2508
C1CNC2=C(C1)C=NN2,0.234
C1CNC2=C(C1)C=NO2,0.2167
C1CNC2=C(C1)N=NN2,0.2235
C1CNC2=C(C1)N=NO2,0.1697
C1CNC2=C(C1)NN=C2,0.2206
C1CNC2=C(C1)NN=N2,0.2062
C1CNC2=C(C1)ON=C2,0.2066
C1CNC2=C(C1)ON=N2,0.1873
C1CNC2=C(N1)ON=C2,0.2091
C1CNC2=C(N1)ON=N2,0.1566
C1CNC2=C(NN=C2)N1,0.2248
C1CNC2=C(NN=N2)N1,0.2098
C1CNC2=CC=NN2C1,0.2338
C1CNC2=CN=NN2C1,0.2259
C1CNC2=CNN=C2C1,0.2183
C1CNC2=CON=C2C1,0.2046
C1CNC2=NC=NN2C1,0.2434
C1CNC2=NNC=C2C1,0.218
C1CNC2=NNC=C2N1,0.222
C1CNC2=NNN=C2C1,0.2077
C1CNC2=NNN=C2N1,0.209
C1CNC2=NOC=C2C1,0.2215
C1CNC2=NOC=C2N1,0.2161
C1CNC2=NON=C2C1,0.2043
C1CNC2=NON=C2N1,0.2047
C1COC2=C(C1)C=NN2,0.2465
C1COC2=C(C1)C=NO2,0.2312
C1COC2=C(C1)N=NN2,0.234
C1COC2=C(C1)N=NO2,0.2123
C1COC2=C(C1)NN=C2,0.2278
C1COC2=C(C1)NN=N2,0.2193
C1COC2=C(C1)ON=C2,0.2143
C1COC2=C(C1)ON=N2,0.1975
C1COC2=C(N1)C=NN2,0.2326
C1COC2=C(N1)C=NO2,0.2152
C1COC2=C(N1)N=NN2,0.215
C1COC2=C(N1)N=NO2,0.193
C1COC2=C(N1)ON=C2,0.2064
C1COC2=C(N1)ON=N2,0.186
C1COC2=C(NN=C2)N1,0.225
C1COC2=C(NN=C2)O1,0.2326
C1COC2=C(NN=N2)N1,0.2135
C1COC2=C(ON=C2)O1,0.2145
C1COC2=C(ON=N2)O1,0.1932
C1COC2=CC=NN2C1,0.2449
C1COC2=CN=NN2C1,0.2371
C1COC2=CNN=C2C1,0.2287
C1COC2=CNN=C2N1,0.2232
C1COC2=CON=C2C1,0.2178
C1COC2=CON=C2N1,0.224
C1COC2=NC=NN2C1,0.258
C1COC2=NNC=C2C1,0.2377
C1COC2=NNC=C2N1,0.227
C1COC2=NNC=C2O1,0.2327
C1COC2=NNN=C2C1,0.2266
C1COC2=NNN=C2N1,0.2129
C1COC2=NNN=C2O1,0.2225
C1COC2=NOC=C2C1,0.241
C1COC2=NOC=C2N1,0.2198
C1COC2=NOC=C2O1,0.231
C1COC2=NON=C2C1,0.2242
C1COC2=NON=C2N1,0.2127
C1COC2=NON=C2O1,0.227
C1N=CNC2=C1C=NN2,0.2073
C1N=CNC2=C1C=NO2,0.1978
C1N=CNC2=C1N=NN2,0.2054
C1N=CNC2=C1N=NO2,0.1664
C1N=CNC2=C1NN=C2,0.2107
C1N=CNC2=C1NN=N2,0.2032
C1N=CNC2=C1ON=C2,0.1967
C1N=CNC2=C1ON=N2,0.1799
C1N=CNC2=CNN=C12,0.2121
C1N=CNC2=CON=C12,0.203
C1N=CNC2=NNC=C12,0.213
C1N=CNC2=NNN=C12,0.2043
C1N=CNC2=NOC=C12,0.2123
C1N=CNC2=NON=C12,0.1988
C1N=COC2=C1C=NN2,0.2183
C1N=COC2=C1C=NO2,0.2136
C1N=COC2=C1N=NO2,0.2012
C1N=COC2=C1NN=C2,0.2251
C1N=COC2=C1NN=N2,0.2218
C1N=COC2=C1ON=C2,0.2145
C1N=COC2=C1ON=N2,0.1983
C1N=COC2=CNN=C12,0.2308
C1N=COC2=CON=C12,0.223
C1N=COC2=NNC=C12,0.233
C1N=COC2=NNN=C12,0.2257
C1N=COC2=NOC=C12,0.237
C1N=COC2=NON=C12,0.2221
C1NC11CN2N=CC=C12,0.2542
C1NC11CN2N=CN=C12,0.2588
C1NC11CN2N=NC=C12,0.2503
C1NC1C1=CN=CN=N1,0.1662
C1NC1C1=CN=NC=N1,0.1667
C1NC1C1=CN=NN=N1,0.1675
C1NC1C1=NC=CN=N1,0.164
C1NC1C1=NC=NN=N1,0.1632
C1NC2=C(C=C1)N=NN2,0.1906
C1NC2=C(C=C1)N=NO2,0.1494
C1NC2=C(C=NN2)C=C1,0.1929
C1NC2=C(C=NO2)C=C1,0.1799
C1NC2=C(NN=C2)C=C1,0.1732
C1NC2=C(NN=N2)C=C1,0.156
C1NC2=C(ON=C2)C=C1,0.1657
C1NC2=C(ON=N2)C=C1,0.1439
C1NC2=CC=NN2C=C1,0.1867
C1NC2=CN=NN2C=C1,0.185
C1NC2=CNN=C2C=C1,0.1885
C1NC2=CON=C2C=C1,0.1816
C1NC2=NC=NN2C=C1,0.1896
C1NC2=NNC=C2C=C1,0.1788
C1NC2=NNN=C2C=C1,0.1721
C1NC2=NOC=C2C=C1,0.1867
C1NC2=NON=C2C=C1,0.175
C1NC2C1N1N=CC=C21,0.2457
C1NC2C1N1N=CN=C21,0.2482
C1NC2C1N1N=NC=C21,0.2419
C1NC=NC2=C1C=NO2,0.1807
C1NC=[NH+]C2=C1N=N[N-]2,0.1418
C1NC=NC2=C1N=NO2,0.1772
C1NC=NC2=C1NN=N2,0.1995
C1NC=NC2=C1ON=N2,0.1764
C1NC=NC2=NNC=C12,0.2031
C1NC=NC2=NNN=C12,0.1994
C1NC=NC2=NON=C12,0.1932
C1OC11CN2N=CC=C12,0.2583
C1OC11CN2N=CN=C12,0.2622
C1OC11CN2N=NC=C12,0.2561
C1OC1C1=CN=CN=N1,0.1659
C1OC1C1=CN=NC=N1,0.165
C1OC1C1=CN=NN=N1,0.1666
C1OC1C1=NC=CN=N1,0.1645
C1OC1C1=NC=NN=N1,0.1629
C1OC2=C(C=C1)N=NN2,0.1874
C1OC2=C(C=C1)N=NO2,0.1504
C1OC2=C(C=NN2)C=C1,0.1882
C1OC2=C(C=NO2)C=C1,0.1881
C1OC2=C(NN=C2)C=C1,0.1695
C1OC2=C(NN=N2)C=C1,0.1679
C1OC2=C(ON=C2)C=C1,0.163
C1OC2=C(ON=N2)C=C1,0.1561
C1OC2=CC=NN2C=C1,0.1977
C1OC2=CN=NC=C2O1,0.1982
C1OC2=CN=NN2C=C1,0.1977
C1OC2=CNN=C2C=C1,0.1847
C1OC2=CON=C2C=C1,0.1851
C1OC2=NC=NN2C=C1,0.1999
C1OC2=NNC=C2C=C1,0.1902
C1OC2=NNN=C2C=C1,0.1842
C1OC2=NOC=C2C=C1,0.1978
C1OC2=NON=C2C=C1,0.1899
C1OC2C1N1N=CC=C21,0.252
C1OC2C1N1N=CN=C21,0.258
C1OC2C1N1N=NC=C21,0.2509
C1OC=NC2=C1C=NN2,0.1918
C1OC=NC2=C1C=NO2,0.1856
C1OC=NC2=C1N=NN2,0.1929
C1OC=NC2=C1N=NO2,0.1826
C1OC=NC2=C1NN=C2,0.2038
C1OC=NC2=C1ON=C2,0.1976
C1OC=NC2=C1ON=N2,0.1826
C1OC=NC2=CNN=C12,0.2116
C1OC=NC2=CON=C12,0.2098
C1OC=NC2=NNC=C12,0.2111
C1OC=NC2=NNN=C12,0.2094
C1OC=NC2=NOC=C12,0.2165
C1OC=NC2=NON=C12,0.2075
C1OCC1C1=CC=NN1,0.2529
C1OCC1C1=CC=NO1,0.2352
C1OCC1C1=CN=NN1,0.2501
C1OCC1C1=CN=NO1,0.2177
C1OCC1C1=CNN=C1,0.2574
C1OCC1C1=CNN=N1,0.2433
O1CC(C1)C1=CON=C1,0.2364
C1OCC1C1=CON=N1,0.2149
C1OCC1C1=NC=NN1,0.2616
C1OCC1C1=NC=NO1,0.2278
C1OCC1C1=NNC=C1,0.2603
C1OCC1C1=NNC=N1,0.2401
C1OCC1C1=NNN=C1,0.2425
C1OCC1C1=NNN=N1,0.218
C1OCC1C1=NOC=C1,0.2437
C1OCC1C1=NOC=N1,0.2222
C1OCC1C1=NON=C1,0.2211
C1OCC1C1=NON=N1,0.1874
C1OCC1N1C=CC=N1,0.2594
C1OCC1N1C=CN=N1,0.2559
C1OCC1N1C=NC=N1,0.2651
C1OCC1N1C=NN=C1,0.2623
C1OCC1N1C=NN=N1,0.2612
C1OCC1N1N=CC=N1,0.2443
C1OCC1N1N=CN=N1,0.2315
C1OCC1N1N=NN=N1,0.2235
C1OCC2=C(NN=C2)O1,0.2484
C1OCC2=C(O1)C=NN2,0.2315
C1OCC2=C(O1)C=NO2,0.2172
C1OCC2=C(O1)N=NN2,0.2224
C1OCC2=C(O1)N=NO2,0.1992
C1OCC2=C(ON=C2)O1,0.233
C1OCC2=C(ON=N2)O1,0.2134
C1OCC2=CN=NC=C12,0.1886
C1OCC2=CNN=C2O1,0.2408
C1OCC2=CON=C2O1,0.2433
C1OCC2=NNC=C2O1,0.2317
C1OCC2=NNN=C2O1,0.2295
C1OCC2=NOC=C2O1,0.2203
C1OCC2=NON=C2O1,0.2266
CC#CC1=C(C)C=NN1,0.2079
CC#CC1=C(C)C=NO1,0.1977
CC#CC1=C(C)N=NN1,0.2062
CC#CC1=C(C)N=NO1,0.1918
CC#CC1=C(C)NN=C1,0.2205
CC#CC1=C(C)NN=N1,0.2195
CC#CC1=C(C)ON=C1,0.2096
CC#CC1=C(C)ON=N1,0.1979
CC#CC1=C(N)C=NN1,0.1877
CC#CC1=C(N)C=NO1,0.1777
CC#CC1=C(N)N=NN1,0.1833
CC#CC1=C(N)N=NO1,0.167
CC#CC1=C(N)NN=C1,0.2203
CC#CC1=C(N)NN=N1,0.2155
CC#CC1=C(N)ON=C1,0.2099
CC#CC1=C(N)ON=N1,0.1526
CC#CC1=C(O)N=NN1,0.1921
CC#CC1=C(O)NN=C1,0.2288
CC#CC1=CC(C)=NN1,0.2099
CC#CC1=CC(C)=NO1,0.202
CC#CC1=CC(N)=NN1,0.1938
CC#CC1=CC(N)=NO1,0.1964
CC#CC1=CC(O)=NN1,0.2036
CC#CC1=CC(O)=NO1,0.201
CC#CC1=CC=NN1C,0.2085
CC#CC1=CN(C)N=C1,0.2199
CC#CC1=CN(C)N=N1,0.2199
CC#CC1=CN=CN=N1,0.1615
CC#CC1=CN=NC=N1,0.1565
CC#CC1=CN=NN1C,0.2088
CC#CC1=CN=NN=N1,0.156
CC#CC1=CNN=C1C,0.2212
CC#CC1=CNN=C1N,0.2073
CC#CC1=CNN=C1O,0.2142
CC#CC1=CON=C1C,0.2136
CC#CC1=CON=C1N,0.2106
CC#CC1=CON=C1O,0.2113
CC#CC1=NC(C)=NN1,0.2123
CC#CC1=NC(C)=NO1,0.2099
CC#CC1=NC(N)=NN1,0.1888
CC#CC1=NC(N)=NO1,0.1908
CC#CC1=NC(O)=NN1,0.1987
CC#CC1=NC(O)=NO1,0.1997
CC#CC1=NC=CN=N1,0.1641
CC#CC1=NC=NN1C,0.213
CC#CC1=NC=NN=N1,0.1574
CC#CC1=NN(C)C=C1,0.2175
CC#CC1=NN(C)C=N1,0.2202
CC#CC1=NN(C)N=C1,0.2141
CC#CC1=NN(C)N=N1,0.218
CC#CC1=NNC(=O)N1,0.1922
CC#CC1=NNC(C)=C1,0.2199
CC#CC1=NNC(C)=N1,0.2211
CC#CC1=NNC(N)=C1,0.2145
CC#CC1=NNC(N)=N1,0.2152
CC#CC1=NNC(O)=N1,0.2191
CC#CC1=NNC=C1C,0.2196
CC#CC1=NNC=C1N,0.1995
CC#CC1=NNN=C1C,0.2151
CC#CC1=NNN=C1N,0.1963
CC#CC1=NNN=C1O,0.2038
CC#CC1=NOC(=N)O1,0.1949
CC#CC1=NOC(=O)N1,0.2038
CC#CC1=NOC(=O)O1,0.2101
CC#CC1=NOC(C)=C1,0.2179
CC#CC1=NOC(C)=N1,0.2174
CC#CC1=NOC(N)=C1,0.2048
CC#CC1=NOC(N)=N1,0.2141
CC#CC1=NOC=C1C,0.2194
CC#CC1=NOC=C1N,0.1908
CC#CC1=NON=C1C,0.2088
CC#CC1=NON=C1N,0.1948
CC#CCC1=CC=NN1,0.2607
CC#CCC1=CC=NO1,0.2412
CC#CCC1=CN=NN1,0.2551
CC#CCC1=CN=NO1,0.2286
CC#CCC1=CNN=C1,0.2565
CC#CCC1=CNN=N1,0.2473
CC#CCC1=CON=C1,0.2405
CC#CCC1=CON=N1,0.222
CC#CCC1=NC=NN1,0.2702
CC#CCC1=NC=NO1,0.235
CC#CCC1=NNC=C1,0.2595
CC#CCC1=NNC=N1,0.2488
CC#CCC1=NNN=C1,0.2443
CC#CCC1=NOC=C1,0.2436
CC#CCC1=NOC=N1,0.2269
CC#CCC1=NON=C1,0.2201
CC#CCC1=NON=N1,0.1935
CC#CCN1C=CC=N1,0.2609
CC#CCN1C=CN=N1,0.2572
CC#CCN1C=NC=N1,0.2716
CC#CCN1C=NN=C1,0.26
CC#CCN1C=NN=N1,0.265
CC#CCN1N=CC=N1,0.2545
CC#CCN1N=CN=N1,0.244
CC#CCN1N=NN=N1,0.2341
CC(=N)NC1=CC=NO1,0.2109
CC(=[NH2+])NC1=CN=N[N-]1,0.1456
CC(=N)NC1=CN=NO1,0.2042
CC(=N)NC1=CNN=N1,0.2051
CC(=N)NC1=CON=C1,0.2116
CC(=N)NC1=CON=N1,0.1954
CC(=N)NC1=NC=NN1,0.2234
CC(=N)NC1=NC=NO1,0.2242
CC(=N)NC1=NNC=C1,0.221
CC(=N)NC1=NNC=N1,0.2223
CC(=N)NC1=NNN=C1,0.2082
CC(=N)NC1=NNN=N1,0.2103
CC(=N)NC1=NOC=C1,0.2203
CC(=N)NC1=NOC=N1,0.2208
CC(=N)NC1=NON=C1,0.2072
CC(=N)NC1=NON=N1,0.1882
CC(=N)OC1=CC=NN1,0.2466
CC(=N)OC1=CC=NO1,0.2469
CC(=N)OC1=CN=NO1,0.1793
CC(=N)OC1=CNN=C1,0.2572
CC(=N)OC1=CNN=N1,0.2392
CC(=N)OC1=CON=C1,0.24
CC(=N)OC1=CON=N1,0.2169
CC(=N)OC1=NC=NO1,0.2653
CC(=N)OC1=NNC=C1,0.2453
CC(=N)OC1=NNC=N1,0.2666
CC(=N)OC1=NNN=C1,0.2351
CC(=N)OC1=NNN=N1,0.2546
CC(=N)OC1=NOC=C1,0.245
CC(=N)OC1=NOC=N1,0.2588
CC(=N)OC1=NON=C1,0.2269
CC(=N)OC1=NON=N1,0.212
CC(=O)C1=C(C)C=NN1,0.1955
CC(=O)C1=C(C)C=NO1,0.1942
CC(=O)C1=C(C)N=NN1,0.1984
CC(=O)C1=C(C)N=NO1,0.1913
CC(=O)C1=C(C)NN=C1,0.2115
CC(=O)C1=C(C)NN=N1,0.2087
CC(=O)C1=C(C)ON=C1,0.2074
CC(=O)C1=C(C)ON=N1,0.2054
CC(=O)C1=C(N)C=NN1,0.1623
CC(=O)C1=C(N)C=NO1,0.1643
CC(=O)C1=C(N)N=NN1,0.1645
CC(=O)C1=C(N)N=NO1,0.1588
CC(=O)C1=C(N)NN=C1,0.1932
CC(=O)C1=C(N)ON=C1,0.1974
CC(=O)C1=C(N)ON=N1,0.1791
CC(=O)C1=C(O)C=NN1,0.171
CC(=O)C1=C(O)N=NO1,0.1692
CC(=O)C1=C(O)NN=C1,0.197
CC(=O)C1=CC(C)=NN1,0.2016
CC(=O)C1=CC(C)=NO1,0.1943
CC(=O)C1=CC(N)=NN1,0.1642
CC(=O)C1=CC(N)=NO1,0.1771
CC(=O)C1=CC(O)=NN1,0.1801
CC(=O)C1=CC(O)=NO1,0.1941
CC(=O)C1=CN=CN=N1,0.1571
CC(=O)C1=CN=NC=N1,0.1411
CC(=O)C1=CN=NN=N1,0.1461
CC(=O)C1=CNN=C1C,0.2091
CC(=O)C1=CNN=C1N,0.1768
CC(=O)C1=CNN=C1O,0.1877
CC(=O)C1=CON=C1C,0.2057
CC(=O)C1=CON=C1N,0.1808
CC(=O)C1=CON=C1O,0.1954
CC(=O)C1=NC(C)=NO1,0.191
CC(=O)C1=NC(N)=NN1,0.1628
CC(=O)C1=NC(N)=NO1,0.1721
CC(=O)C1=NC(O)=NO1,0.1904
CC(=O)C1=NC=CN=N1,0.1613
CC(=O)C1=NC=NN=N1,0.1491
CC(=O)C1=NNC(=O)N1,0.1705
CC(=O)C1=NNC(C)=C1,0.2056
CC(=O)C1=NNC(N)=C1,0.1904
CC(=O)C1=NNC=C1C,0.2047
CC(=O)C1=NNC=C1N,0.1689
CC(=O)C1=NNC=C1O,0.1766
CC(=O)C1=NNN=C1C,0.2033
CC(=O)C1=NNN=C1N,0.1761
CC(=O)C1=NNN=C1O,0.1885
CC(=O)C1=NOC(=N)O1,0.1775
CC(=O)C1=NOC(=O)N1,0.1832
CC(=O)C1=NOC(=O)O1,0.1963
CC(=O)C1=NOC(C)=C1,0.2008
CC(=O)C1=NOC(C)=N1,0.1938
CC(=O)C1=NOC(N)=C1,0.1776
CC(=O)C1=NOC(N)=N1,0.1967
CC(=O)C1=NOC=C1C,0.1998
CC(=O)C1=NOC=C1N,0.1589
CC(=O)C1=NON=C1C,0.1955
CC(=O)C1=NON=C1N,0.1709
CC(=O)C1=NON=C1O,0.1908
CC(=O)CC1=CC=NN1,0.1996
CC(=O)CC1=CC=NO1,0.2107
CC(=O)CC1=CN=NN1,0.208
CC(=O)CC1=CN=NO1,0.2324
CC(=O)CC1=CNN=C1,0.2195
CC(=O)CC1=CNN=N1,0.2297
CC(=O)CC1=CON=C1,0.2265
CC(=O)CC1=CON=N1,0.2308
CC(=O)CC1=NC=NN1,0.2162
CC(=O)CC1=NC=NO1,0.2357
CC(=O)CC1=NNC=C1,0.2226
CC(=O)CC1=NNC=N1,0.2336
CC(=O)CC1=NNN=C1,0.2334
CC(=O)CC1=NOC=C1,0.2183
CC(=O)CC1=NOC=N1,0.2298
CC(=O)CC1=NON=C1,0.228
CC(=O)CC1=NON=N1,0.1999
CC(=O)CN1C=CC=N1,0.2096
CC(=O)CN1C=CN=N1,0.2154
CC(=O)CN1C=NC=N1,0.2256
CC(=O)CN1C=NN=C1,0.2064
CC(=O)CN1C=NN=N1,0.2318
CC(=O)CN1N=CC=N1,0.227
CC(=O)CN1N=CN=N1,0.2346
CC(=O)CN1N=NN=N1,0.2369
CC(=O)N1C=C(C)C=N1,0.2111
CC(=O)N1C=C(C)N=N1,0.2045
CC(=O)N1C=C(N)C=N1,0.1777
CC(=O)N1C=C(N)N=N1,0.1674
CC(=O)N1C=C(O)N=N1,0.1815
CC(=O)N1C=CC(C)=N1,0.2196
CC(=O)N1C=CC(N)=N1,0.1889
CC(=O)N1C=CC(O)=N1,0.2031
CC(=O)N1C=NC(C)=N1,0.2192
CC(=O)N1C=NC(N)=N1,0.1849
CC(=O)N1C=NC(O)=N1,0.2004
CC(=O)N1C=NNC1=N,0.1841
CC(=O)N1C=NNC1=O,0.2019
CC(=O)N1C=NOC1=N,0.202
CC(=O)N1C=NOC1=O,0.2222
CC(=O)N1N=CC(C)=N1,0.2188
CC(=O)N1N=CC(N)=N1,0.1857
CC(=O)N1N=CC(O)=N1,0.2011
CC(=O)N1N=CC=C1C,0.2112
CC(=O)N1N=CC=C1N,0.1787
CC(=O)N1N=CN=C1C,0.2216
CC(=O)N1N=CN=C1N,0.193
CC(=O)N1N=CN=C1O,0.202
CC(=O)N1N=CNC1=N,0.1993
CC(=O)N1N=CNC1=O,0.2157
CC(=O)N1N=COC1=N,0.2116
CC(=O)N1N=COC1=O,0.2284
CC(=O)N1N=NC(C)=N1,0.2127
CC(=O)N1N=NC(N)=N1,0.1794
CC(=O)N1N=NC(O)=N1,0.1994
CC(=O)N1N=NC=C1C,0.2062
CC(=O)N1N=NC=C1N,0.1736
CC(=O)N1N=NNC1=N,0.1885
CC(=O)N1N=NNC1=O,0.2117
CC(=O)N1N=NOC1=N,0.1985
CC(=O)N1N=NOC1=O,0.217
CC(=O)NC1=CC=NN1,0.2132
CC(=O)NC1=CC=NO1,0.2122
CC(=O)NC1=CN=NO1,0.2077
CC(=O)NC1=CNN=C1,0.225
CC(=O)NC1=CNN=N1,0.2255
CC(=O)NC1=CON=C1,0.2178
CC(=O)NC1=CON=N1,0.2042
CC(=O)NC1=NC=NO1,0.2286
CC(=O)NC1=NNC=C1,0.2281
CC(=O)NC1=NNC=N1,0.233
CC(=O)NC1=NNN=C1,0.2256
CC(=O)NC1=NNN=N1,0.2238
CC(=O)NC1=NOC=C1,0.2311
CC(=O)NC1=NOC=N1,0.2311
CC(=O)NC1=NON=C1,0.2198
CC(=O)NC1=NON=N1,0.2074
CC(=O)OC1=CC=NN1,0.2114
CC(=O)OC1=CC=NO1,0.2434
CC(=O)OC1=CN=NO1,0.2312
CC(=O)OC1=CNN=C1,0.233
CC(=O)OC1=CNN=N1,0.2388
CC(=O)OC1=CON=C1,0.231
CC(=O)OC1=CON=N1,0.2214
CC(=O)OC1=NC=NO1,0.2612
CC(=O)OC1=NNC=C1,0.2401
CC(=O)OC1=NNC=N1,0.2649
CC(=O)OC1=NNN=C1,0.242
CC(=O)OC1=NOC=C1,0.2432
CC(=O)OC1=NOC=N1,0.2556
CC(=O)OC1=NON=C1,0.2406
CC(=O)OC1=NON=N1,0.2301
CC(C#C)C1=CC=NN1,0.2589
CC(C#C)C1=CC=NO1,0.2435
CC(C#C)C1=CN=NN1,0.255
CC(C#C)C1=CN=NO1,0.2331
CC(C#C)C1=CNN=C1,0.258
CC(C#C)C1=CNN=N1,0.2513
CC(C#C)C1=CON=C1,0.2459
CC(C#C)C1=CON=N1,0.23
CC(C#C)C1=NC=NN1,0.2698
CC(C#C)C1=NC=NO1,0.2493
CC(C#C)C1=NNC=C1,0.2631
CC(C#C)C1=NNC=N1,0.2601
CC(C#C)C1=NNN=C1,0.253
CC(C#C)C1=NOC=C1,0.252
CC(C#C)C1=NOC=N1,0.2425
CC(C#C)C1=NON=C1,0.2349
CC(C#C)C1=NON=N1,0.2101
CC(C#C)N1C=CC=N1,0.2609
CC(C#C)N1C=CN=N1,0.2562
CC(C#C)N1C=NC=N1,0.2712
CC(C#C)N1C=NN=C1,0.2633
CC(C#C)N1C=NN=N1,0.2656
CC(C#C)N1N=CC=N1,0.2564
CC(C#C)N1N=CN=N1,0.2549
CC(C#C)N1N=NN=N1,0.2503
CC(C#N)C1=CC=NN1,0.2578
CC(C#N)C1=CC=NO1,0.2444
CC(C#N)C1=CN=NN1,0.2557
CC(C#N)C1=CN=NO1,0.2352
CC(C#N)C1=CNN=C1,0.2617
CC(C#N)C1=CNN=N1,0.2548
CC(C#N)C1=CON=C1,0.2485
CC(C#N)C1=CON=N1,0.2349
CC(C#N)C1=NC=NN1,0.269
CC(C#N)C1=NC=NO1,0.2615
CC(C#N)C1=NNC=C1,0.263
CC(C#N)C1=NNC=N1,0.2686
CC(C#N)C1=NOC=C1,0.2509
CC(C#N)C1=NOC=N1,0.2701
CC(C#N)C1=NON=C1,0.2581
CC(C#N)C1=NON=N1,0.249
CC(C#N)N1C=CC=N1,0.2594
CC(C#N)N1C=CN=N1,0.2542
CC(C#N)N1C=NC=N1,0.2702
CC(C#N)N1C=NN=C1,0.2572
CC(C#N)N1C=NN=N1,0.263
CC(C#N)N1N=CC=N1,0.2564
CC(C#N)N1N=CN=N1,0.2581
CC(C#N)N1N=NN=N1,0.2668
CC(C)(C)C1=CC=NN1,0.2591
CC(C)(C)C1=CC=NO1,0.2455
CC(C)(C)C1=CN=NN1,0.2534
CC(C)(C)C1=CN=NO1,0.2347
CC(C)(C)C1=CNN=C1,0.2553
CC(C)(C)C1=CNN=N1,0.2514
CC(C)(C)C1=CON=C1,0.246
CC(C)(C)C1=CON=N1,0.2312
CC(C)(C)C1=NC=NN1,0.2704
CC(C)(C)C1=NC=NO1,0.2632
CC(C)(C)C1=NNC=C1,0.2674
CC(C)(C)C1=NNC=N1,0.269
CC(C)(C)C1=NNN=C1,0.2574
CC(C)(C)C1=NNN=N1,0.2609
CC(C)(C)C1=NOC=C1,0.2558
CC(C)(C)C1=NOC=N1,0.2679
CC(C)(C)C1=NON=C1,0.2574
CC(C)(C)C1=NON=N1,0.2459
CC(C)(C)N1C=CC=N1,0.2622
CC(C)(C)N1C=CN=N1,0.2606
CC(C)(C)N1C=NC=N1,0.2725
CC(C)(C)N1C=NN=C1,0.2678
CC(C)(C)N1C=NN=N1,0.2682
CC(C)(C)N1N=CC=N1,0.2582
CC(C)(C)N1N=CN=N1,0.2665
CC(C)(C)N1N=NN=N1,0.2737
CC(C)([NH3+])C1=CN=N[N-]1,0.255
CC(C)([NH3+])C1=NC=N[N-]1,0.2716
CC(C)([NH3+])C1=N[N-]N=N1,0.2664
CC(C)(O)C1=CC=NN1,0.2562
CC(C)(O)C1=CC=NO1,0.2447
CC(C)(O)C1=CN=NN1,0.2548
CC(C)(O)C1=CN=NO1,0.2326
CC(C)(O)C1=CNN=C1,0.2578
CC(C)(O)C1=CNN=N1,0.2513
CC(C)(O)C1=CON=C1,0.2448
CC(C)(O)C1=CON=N1,0.2309
CC(C)(O)C1=NC=NO1,0.2478
CC(C)(O)C1=NNC=C1,0.2633
CC(C)(O)C1=NNN=C1,0.2547
CC(C)(O)C1=NOC=C1,0.2524
CC(C)(O)C1=NOC=N1,0.2448
CC(C)(O)C1=NON=C1,0.2456
CC(C)(O)C1=NON=N1,0.2197
CC(C)C1=C(C)C=NN1,0.2512
CC(C)C1=C(C)C=NO1,0.2391
CC(C)C1=C(C)N=NN1,0.2432
CC(C)C1=C(C)N=NO1,0.2257
CC(C)C1=C(C)NN=C1,0.2507
CC(C)C1=C(C)NN=N1,0.2433
CC(C)C1=C(C)ON=C1,0.238
CC(C)C1=C(C)ON=N1,0.2248
CC(C)C1=C(N)C=NN1,0.2307
CC(C)C1=C(N)C=NO1,0.2092
CC(C)C1=C(N)N=NN1,0.2166
CC(C)C1=C(N)N=NO1,0.1977
CC(C)C1=C(N)NN=C1,0.2405
CC(C)C1=C(N)NN=N1,0.2297
CC(C)C1=C(N)ON=C1,0.224
CC(C)C1=C(N)ON=N1,0.2077
CC(C)C1=C(O)C=NN1,0.2315
CC(C)C1=C(O)N=NN1,0.222
CC(C)C1=C(O)N=NO1,0.2017
CC(C)C1=C(O)NN=C1,0.2512
