smiles,lumo
CCC12C(C)C1CC2C,0.0777
CCC12C(C)C1CC2O,0.071
CCC12C(C)C1OC2C,0.0744
CCC12C(C)N1CC2O,0.0581
CCC12C(CC1O)N2C,0.0707
CCC12C(O)C1CC2C,0.0777
CCC12C(O)C1CC2O,0.0652
CCC12C(O)C1OC2C,0.0661
CN1C2CC(O)C12CO,0.0533
COC12C(C)C1CC2C,0.0789
COC12C(C)C1CC2O,0.0701
COC12C(C)C1OC2C,0.0782
COC12C(O)C1CC2C,0.074
COC12C(O)C1CC2O,0.0617
COC12C(O)C1OC2C,0.0639
OCC12C(O)C1CC2O,0.054
CC1C2C3CC2C13CO,0.0703
CC1C2C3CN2C13CO,0.0628
CC1C2C3OC2C13CO,0.0601
CC1N2C3CC2C13CO,0.0644
CCC12C(C)C3C1CC23,0.0867
CCC12C(C)C3C1CN23,0.0822
CCC12C(C)C3C1OC23,0.0751
CCC12C(C)N3C1CC23,0.0827
CCC12C(O)C3C1CC23,0.0716
CCC12C(O)C3C1CN23,0.0649
CCC12C(O)C3C1OC23,0.0709
CCC12N(C)C3C1CC23,0.0882
CCC12N(C)C3C1NC23,0.0735
CCC12N(C)C3C1OC23,0.0663
OCC12N(C)C3C1NC23,0.0538
OCC12N(C)C3C1OC23,0.0561
COC12C(C)C3C1CC23,0.0905
COC12C(C)C3C1OC23,0.0748
COC12C(C)N3C1CC23,0.0866
COC12C(O)C3C1CC23,0.0722
COC12C(O)C3C1NC23,0.0567
COC12C(O)C3C1OC23,0.0582
OCC12C(O)C3C1CC23,0.0583
OCC12C(O)C3C1CN23,0.0592
OCC12C(O)C3C1OC23,0.0541
CCC12C3C1C1C3CC21,0.0894
CCC12C3C1C1C3CN21,0.0792
CCC12C3C1C1C3OC21,0.0836
CCC12C3C1N1C3CC21,0.0801
CCC12C3C1N1CC2C31,0.0769
CCC12C3C4C(CC14)N23,0.0795
CCC12C3C4CC1C4N23,0.0817
CCC12C3C4OC1C4N23,0.0608
COC12C3C1C1C3CC21,0.0921
COC12C3C1C1C3OC21,0.0793
COC12C3C1N1C3CC21,0.0789
COC12C3C1N1CC2C31,0.077
OCC12C3C1C1C3CC21,0.0701
OCC12C3C1C1C3CN21,0.0612
OCC12C3C1C1C3OC21,0.0739
OCC12C3C1N1C3CC21,0.063
OCC12C3C1N1CC2C31,0.0554
OCC12C3C4C(CC14)N23,0.0741
OCC12C3C4CC1C4N23,0.0716
OCC12C3C4NC1C4N23,0.0602
OCC12C3C4OC1C4N23,0.0528
CCC12C3C1C1CC3C21,0.093
CCC12C3C1C1CC3N21,0.087
CCC12C3C1C1OC3C21,0.0809
CCC12C3C1N1CC3C21,0.0825
CCC12C3C4CC(C14)N23,0.0819
COC12C3C1C1CC3C21,0.0941
COC12C3C1C1OC3C21,0.0772
COC12C3C1N1CC3C21,0.0788
OCC12C3C1C1CC3C21,0.0686
OCC12C3C1C1CC3N21,0.0697
OCC12C3C1C1OC3C21,0.0657
OCC12C3C1N1CC3C21,0.0703
OCC12C3C4CC(C14)N23,0.0735
CC12C3C1C1C3C21CO,0.0589
CC12C3C1N1C3C21CO,0.0583
CC12C3C4C(N13)C24CO,0.0565
CCC12C3C1N1C3C21C,0.0705
CCC12C3C4C(C13)C24C,0.0835
CCC12C3C4C(C13)C24O,0.0714
CCC12C3C4C(N13)C24C,0.0716
CCC12C3C4C(N13)C24O,0.0611
COC12C3C1N1C3C21C,0.067
COC12C3C4C(C13)C24C,0.0838
COC12C3C4C(C13)C24O,0.0704
OCC12C3C4C(C13)C24O,0.0634
OCC12C3C4C(N13)C24O,0.0507
CC12C3C1C1(CO)C2N31,0.0593
CC12C3C4C1C4(CO)C23,0.0672
CC12C3C4C1C4(CO)N23,0.0622
CC12C3C4N1C2C34CO,0.06
CC12C3C4N1C4(CO)C23,0.0616
CCC12C3C1C1(C)C2N31,0.0737
CCC12C3C4C1C4(C)C23,0.088
CCC12C3C4C1C4(C)N23,0.0745
CCC12C3C4C1C4(O)C23,0.0753
CCC12C3C4N1C2C34C,0.0705
CCC12C3C4N1C2C34O,0.063
CCC12C3C4N1C4(C)C23,0.0744
COC12C3C1C1(C)C2N31,0.0697
COC12C3C4C1C4(C)C23,0.0819
COC12C3C4C1C4(O)C23,0.0737
OCC12C3C4C1C4(O)C23,0.0635
OCC12C3C4N1C2C34O,0.0538
CC12C3C4C(N14)C23CO,0.0544
CC12C3C4C1C2(CO)N34,0.0594
CC12C3C4C3C1(CO)C24,0.0663
CC12C3C4C3C1(CO)N24,0.062
CC12C3C4N3C1C24CO,0.0607
CCC12C3C4C(N14)C23C,0.0737
CCC12C3C4C(N14)C23O,0.0621
CCC12C3C4C1C2(C)N34,0.073
CCC12C3C4C3C1(C)C24,0.0874
CCC12C3C4C3C1(C)N24,0.0742
CCC12C3C4C3C1(O)C24,0.0731
CCC12C3C4N3C1C24C,0.0699
CCC12C3C4N3C1C24O,0.0614
COC12C3C4C1C2(C)N34,0.0702
COC12C3C4C3C1(C)C24,0.0862
COC12C3C4C3C1(O)C24,0.0697
COC12C3C4N3C1C24C,0.0677
COC12C3C4N3C1C24O,0.0588
OCC12C3C4C(N14)C23O,0.0556
OCC12C3C4C3C1(O)C24,0.0667
OCC12C3C4N3C1C24O,0.0547
CCC12C3C4C1CC2N34,0.0776
CCC12C3C4C3C1CC24,0.0872
CCC12C3C4C3C1OC24,0.0847
CCC12C3C4C3N1CC24,0.0813
CCC12C3CC1C1C3N21,0.0835
CCC12C3OC1C1C3N21,0.062
COC12C3C4C1CC2N34,0.0763
COC12C3C4C3C1CC24,0.0877
COC12C3C4C3C1OC24,0.0772
OCC12C3C4C1CC2N34,0.0593
OCC12C3C4C3C1CC24,0.0669
OCC12C3C4C3C1OC24,0.0655
OCC12C3C4C3N1CC24,0.0666
OCC12C3CC1C1C3N21,0.0663
OCC12C3NC1C1C3N21,0.0465
OCC12C3OC1C1C3N21,0.0493
CCC12C3C(CN13)C2=O,-0.0067
CCC12C3CC(C13)C2=O,0.0117
CCC12C3CC(N13)C2=O,-0.0109
CCC12C3CN(C13)C2=O,0.0024
CCC12C3OC(C13)C2=O,-0.003
CNC12C3NC(C13)C2=O,0.01
CNC12C3OC(C13)C2=O,-0.0001
COC12C3CC(C13)C2=O,0.0036
COC12C3CN(C13)C2=N,0.0141
COC12C3CN(C13)C2=O,-0.0058
COC12C3NC(C13)C2=O,-0.0004
COC12C3OC(C13)C2=O,-0.0109
OCC12C3C(CN13)C2=O,-0.015
OCC12C3CC(C13)C2=O,0.0013
OCC12C3CC(N13)C2=O,-0.0118
OCC12C3CN(C13)C2=O,-0.0053
OCC12C3NC(C13)C2=O,-0.0009
OCC12C3OC(C13)C2=O,-0.0121
CC1C2CC3C2C13CO,0.0615
CC1C2CC3N2C13CO,0.0678
CC1C2CN3C2C13CO,0.0799
CC1C2OC3C2C13CO,0.0557
CC1N2CC3C2C13CO,0.0654
CCC12C3C(CN13)C2C,0.0821
CCC12C3C(CN13)C2O,0.0615
CCC12C3CC(C13)C2C,0.0879
CCC12C3CC(C13)C2O,0.0741
CCC12C3CC(C1C)N23,0.0823
CCC12C3CC(C1O)N23,0.0644
CCC12C3CN(C13)C2C,0.0842
CCC12C3OC(C13)C2C,0.084
CCC12C3OC(C13)C2O,0.0746
COC12C3CC(C13)C2C,0.0902
COC12C3CC(C13)C2O,0.0741
COC12C3CN(C13)C2C,0.0829
COC12C3OC(C13)C2C,0.0798
COC12C3OC(C13)C2O,0.0703
OCC12C3C(CN13)C2O,0.0556
OCC12C3CC(C13)C2O,0.0616
OCC12C3CC(C1O)N23,0.0647
OCC12C3OC(C13)C2O,0.063
CC12CC3C(C1)C23CO,0.0697
CC12CC3C(O1)C23CO,0.0706
CC12CC3N(C1)C23CO,0.0707
CCC12C3CC1(C)CC23,0.0888
CCC12C3CC1(C)CN23,0.0825
CCC12C3CC1(C)OC23,0.0806
CCC12C3CC1(O)CC23,0.0737
CCC12C3CC1(O)CN23,0.066
COC12C3CC1(C)CC23,0.0927
COC12C3CC1(C)OC23,0.0793
COC12C3CC1(O)CC23,0.0694
OCC12C3CC1(O)CC23,0.0608
OCC12C3CC1(O)CN23,0.0524
CCC12C3CC1=CCC23,-0.0283
CCC12C3CC1=CCN23,-0.0424
CCC12C3CC=C1CN23,-0.0337
CCC12C3CN=C1OC23,-0.0546
CNC12C3CN=C1OC23,-0.0553
COC12C3CC1=CCC23,-0.035
COC12C3CN=C1NC23,-0.0585
COC12C3CN=C1OC23,-0.0613
OCC12C3CC1=CCC23,-0.0367
OCC12C3CC1=CCN23,-0.0506
OCC12C3CC=C1CN23,-0.0385
OCC12C3CN=C1NC23,-0.0566
OCC12C3CN=C1OC23,-0.0547
CCC12C3CC1C(=O)C23,0.0112
CCC12C3CC1C(=O)N23,0.0054
CCC12C3CN1C(=O)C23,0.0029
CCC12C3N1CC2C3=O,-0.0057
CCC12C3NC1C(=O)C23,0.0023
CCC12C3OC1C(=O)C23,-0.0029
CNC12C3NC1C(=O)C23,0.0003
CNC12C3OC1C(=O)C23,-0.0046
COC12C3CC1C(=O)C23,0.0054
COC12C3NC1C(=O)C23,-0.0039
COC12C3OC1C(=O)C23,-0.0087
OCC12C3CC1C(=O)C23,0.0037
OCC12C3CC1C(=O)N23,-0.001
OCC12C3CN1C(=O)C23,-0.0033
OCC12C3N1CC2C3=O,-0.0124
OCC12C3NC1C(=O)C23,-0.0057
OCC12C3OC1C(=O)C23,-0.0109
CC1C2C3CC1C23CO,0.07
CC1C2C3CN1C23CO,0.0761
CC1C2C3OC1C23CO,0.0748
CC1C2CC3N1C23CO,0.0732
CC1C2N3CC1C23CO,0.0738
CCC12C3C(C)C1CN23,0.0884
CCC12C3C(O)C1CN23,0.0648
CCC12C3CC1C(C)C23,0.0911
CCC12C3CC1C(C)N23,0.0864
CCC12C3CC1C(O)C23,0.0741
CCC12C3CC1N(C)C23,0.0945
CCC12C3OC1C(C)C23,0.0818
CCC12C3OC1C(O)C23,0.0705
CN1C2C3CC1C23CO,0.0806
CNC12C3OC1C(O)C23,0.0699
COC12C3CC1C(C)C23,0.0944
COC12C3CC1C(O)C23,0.086
COC12C3CC1N(C)C23,0.0901
COC12C3NC1C(O)C23,0.0755
COC12C3OC1C(C)C23,0.079
COC12C3OC1C(O)C23,0.0689
OCC12C3C(O)C1CN23,0.0551
OCC12C3CC1C(O)C23,0.0654
OCC12C3OC1C(O)C23,0.061
CCC12C3CC1C=CC23,0.0213
CCC12C3CC1N=CN23,-0.0033
CCC12C3OC1C=CC23,0.0025
COC12C3CC1C=CC23,0.0195
COC12C3NC1C=CC23,0.0085
COC12C3OC1C=CC23,-0.0017
OCC12C3C=CC1CN23,-0.0008
OCC12C3CC1C=CC23,0.0144
OCC12C3CC1N=CN23,-0.0097
OCC12C3OC1C=CC23,-0.0043
CC12CC3CC1C23CO,0.0668
CC12CC3CN1C23CO,0.0758
CC12CC3OC1C23CO,0.0712
CC12CN3CC1C23CO,0.0703
CC12OC3CC1C23CO,0.06
CCC12C3CC1CC23C,0.0901
CCC12C3CC1CC23O,0.0804
CCC12C3CC1OC23C,0.0858
CCC12C3CN1C2(C)C3,0.0886
CCC12C3CN1CC23C,0.0884
CCC12C3CN1CC23O,0.0729
CCC12C3OC1CC23C,0.0807
CCC12C3OC1CC23O,0.0704
CNC12C3OC1CC23O,0.0692
COC12C3CC1CC23C,0.0926
COC12C3CC1CC23O,0.0778
COC12C3CC1OC23C,0.0846
COC12C3NC1CC23O,0.073
COC12C3OC1CC23C,0.0791
COC12C3OC1CC23O,0.066
OCC12C3CC1CC23O,0.072
OCC12C3CN1CC23O,0.066
OCC12C3OC1CC23O,0.0643
CCC12C3CC1CC2C3,0.0799
CCC12C3CC1OC2C3,0.0782
CCC12C3CN1CC2O3,0.0624
COC12C3CC1CC2C3,0.0815
COC12C3CC1OC2C3,0.0706
OCC12C3CC1CC2C3,0.0707
OCC12C3CC1CN2C3,0.0715
OCC12C3CC1OC2C3,0.0645
OCC12C3CN1CC2O3,0.0541
CCC12C3CC1CCC23,0.0819
CCC12C3CC1COC23,0.0824
CCC12C3CC1OCC23,0.0861
CCC12C3CCC1OC23,0.0867
CCC12C3COC1CN23,0.0834
CCC12C3OC1COC23,0.0694
CNC12C3OC1COC23,0.0716
COC12C3CC1CCC23,0.0821
COC12C3CC1COC23,0.0845
COC12C3CC1OCC23,0.0893
COC12C3CCC1OC23,0.0815
COC12C3NC1COC23,0.0815
COC12C3OC1COC23,0.0657
OCC12C3CC1CCC23,0.0724
OCC12C3CC1CCN23,0.0725
OCC12C3CC1COC23,0.0684
OCC12C3CC1OCC23,0.072
OCC12C3CCC1CN23,0.0767
OCC12C3CCC1OC23,0.0777
OCC12C3COC1CN23,0.0694
OCC12C3NC1COC23,0.0633
OCC12C3OC1COC23,0.0606
CCC12C3C4CC1N2C34,0.0857
CCC12C3C4CN1C2C34,0.0822
CCC12C3CC4C(C13)N24,0.0793
CCC12C3CC4C(C14)C23,0.0883
CCC12C3CC4C1N4C23,0.076
CCC12C3CN4C(C13)C24,0.076
CCC12C3OC4C(C14)C23,0.0841
COC12C3CC4C(C14)C23,0.0909
COC12C3CC4C1N4C23,0.0758
COC12C3CN4C(C13)C24,0.0759
COC12C3OC4C(C14)C23,0.0865
OCC12C3C4CC1N2C34,0.0718
OCC12C3C4CN1C2C34,0.0721
OCC12C3CC4C(C13)N24,0.0648
OCC12C3CC4C(C14)C23,0.0648
OCC12C3CC4C1N4C23,0.0543
OCC12C3CN4C(C13)C24,0.0677
OCC12C3OC4C(C14)C23,0.0588
CCC12C=CC3C1CC23,0.0089
CCC12C=CC3C1CN23,-0.0046
CCC12C=CC3C1OC23,-0.0058
COC12C=CC3C1CC23,0.0046
COC12C=CC3C1NC23,-0.0008
COC12C=CC3C1OC23,-0.0101
OCC12C=CC3C1CC23,0.0112
OCC12C=CC3C1CN23,-0.0105
OCC12C=CC3C1OC23,-0.0092
CCC12C=CC3CC1C23,0.0206
CCC12C=CC3CC1N23,0.0052
CCC12C=CC3OC1C23,0.002
COC12C=CC3CC1C23,0.0159
COC12C=CC3OC1C23,-0.0032
OCC12C=CC3CC1C23,0.0214
OCC12C=CC3CC1N23,0.0003
OCC12C=CC3CN1C23,0.0
OCC12C=CC3OC1C23,-0.005
CC1C2CC=CC12CO,0.0169
CC1C2OC=NC12CO,0.0056
CC1N2CC=CC12CO,0.0097
CCC12C=CCC1C2C,0.0238
CCC12C=CCC1C2O,0.0107
CCC12N=COC1C2C,0.0175
CCC12N=COC1C2O,0.0102
CN1C2CC=CC12CO,0.0075
COC12C=CCC1C2C,0.0191
COC12C=CCC1C2O,0.0063
OCC12C=CCC1C2O,0.0052
OCC12N=CNC1C2O,0.0142
OCC12N=COC1C2O,0.0018
CC1C2C(=N)OC12CO,0.0178
CC1C2C(=O)CC12CO,-0.0045
CC1C2C(=O)NC12CO,0.0078
CC1C2C(=O)OC12CO,0.0001
CC1N2C(=O)CC12CO,-0.0118
CCC12CC(=O)C1C2C,-0.0053
CCC12CC(=O)C1C2O,-0.0056
CCC12CC(=O)C1N2C,-0.0175
CCC12CC(=O)N1C2C,-0.0054
CCC12NC(=O)C1C2C,0.0117
CCC12NC(=O)C1C2O,0.0078
CCC12OC(=N)C1C2C,0.023
CCC12OC(=N)C1C2O,0.0146
CCC12OC(=O)C1C2C,0.0052
CCC12OC(=O)C1C2O,-0.004
CN1C2C(=O)CC12CO,-0.0238
COC12CC(=O)C1C2C,-0.0104
COC12CC(=O)C1C2O,-0.0111
OCC12CC(=O)C1C2O,-0.0131
OCC12NC(=O)C1C2O,0.0041
OCC12OC(=N)C1C2O,0.0091
OCC12OC(=O)C1C2O,-0.0025
CC12CC(CO)(C1)C2=O,0.0087
CC12CC(CO)(N1)C2=O,-0.0034
CC12CC(CO)(O1)C2=O,-0.0102
CCC12CC(C)(C1)C2=O,0.0178
CCC12CC(C)(N1)C2=O,0.0051
CCC12CC(C)(O1)C2=O,-0.0021
CCC12CC(O)(C1)C2=O,0.0083
COC12CC(C)(C1)C2=O,0.0106
COC12CC(O)(C1)C2=O,0.0013
OCC12CC(O)(C1)C2=O,0.0002
CC12CC(CO)(C1)C2O,0.0645
CC12CC(CO)(O1)C2O,0.0684
CC1C2(C)CC1(CO)C2,0.0765
CC1C2(C)CC1(CO)O2,0.0785
CC1C2(O)CC1(CO)C2,0.0734
CCC12CC(C)(C1)C2C,0.0894
CCC12CC(C)(C1)C2O,0.0728
CCC12CC(C)(O1)C2C,0.0916
CCC12CC(C)(O1)C2O,0.085
CCC12CC(O)(C1)C2C,0.0818
CCC12CC(O)(C1)C2O,0.0739
COC12CC(C)(C1)C2C,0.0913
COC12CC(C)(C1)C2O,0.0841
COC12CC(O)(C1)C2C,0.0758
COC12CC(O)(C1)C2O,0.0661
OCC12CC(O)(C1)C2O,0.073
CC12CC(CO)(C1)C=C2,0.0203
CC12CC(CO)(O1)C=C2,0.0003
CCC12CC(C)(C1)C=C2,0.0177
CCC12CC(C)(O1)C=C2,0.0054
CCC12CC(O)(C1)C=C2,0.012
COC12CC(C)(C1)C=C2,0.0133
COC12CC(O)(C1)C=C2,0.0075
OCC12CC(O)(C1)C=C2,0.0143
CC12CC(CO)(C1)CC2,0.0751
CC12CC(CO)(C1)CO2,0.0678
CC12CC(CO)(C1)OC2,0.0778
CC12CC(CO)(CC1)O2,0.0749
CCC12CC(C)(C1)CC2,0.0835
CCC12CC(C)(C1)CO2,0.0855
CCC12CC(C)(C1)OC2,0.0797
CCC12CC(C)(CC1)O2,0.0862
CCC12CC(O)(C1)CC2,0.0779
CCC12CC(O)(C1)CO2,0.0631
COC12CC(C)(C1)CC2,0.0838
COC12CC(C)(C1)OC2,0.0773
COC12CC(O)(C1)CC2,0.0756
OCC12CC(O)(C1)CC2,0.0721
OCC12CC(O)(C1)CO2,0.0557
CC1C2C(C)CC12CO,0.0736
CC1C2C(C)OC12CO,0.0684
CC1C2C(O)CC12CO,0.0676
CC1CC2(CO)C(O)C12,0.0545
CC1CC2(CO)C1N2C,0.0834
CC1N2C(C)CC12CO,0.0774
CC1OC2(CO)C(O)C12,0.0629
CCC12CC(C)C1C2C,0.084
CCC12CC(C)C1C2O,0.0698
CCC12CC(O)C1C2C,0.0738
CCC12CC(O)C1C2O,0.0605
CCC12CC(O)C1N2C,0.0692
CCC12OC(C)C1C2C,0.0815
CCC12OC(C)C1C2O,0.0699
CN1C2C(O)CC12CO,0.0631
CN1CC2(CO)C(O)C12,0.0595
COC12CC(C)C1C2C,0.0838
COC12CC(C)C1C2O,0.0661
COC12CC(O)C1C2C,0.0717
COC12CC(O)C1C2O,0.0581
COC12CN(C)C1C2C,0.0796
COC12CN(C)C1C2O,0.0639
OCC12CC(O)C1C2O,0.0544
CCC12CC(C1)(C2)C#C,0.0479
CCC12CC(C1)(C2)C#N,0.0282
CCC12CC(C1)(N2)C#N,0.0113
CCC12CC(C1)(O2)C#C,0.0192
CCC12CC(C1)(O2)C#N,-0.0025
COC12CC(C1)(C2)C#C,0.0452
COC12CC(C1)(C2)C#N,0.0252
OCC12CC(C1)(C2)C#C,0.0459
OCC12CC(C1)(C2)C#N,0.0263
OCC12CC(C1)(N2)C#N,0.0024
OCC12CC(C1)(O2)C#C,0.0102
OCC12CC(C1)(O2)C#N,-0.011
CCC12CC(C1)(C2)C=O,-0.0249
CCC12CC(C1)(O2)C=O,-0.0391
COC12CC(C1)(C2)C=O,-0.0277
OCC12CC(C1)(C2)C=O,-0.0245
OCC12CC(C1)(N2)C=O,-0.0418
OCC12CC(C1)(O2)C=O,-0.0453
CCC12CC(C1)C(=N)O2,0.0343
CCC12CC(C1)C(=O)C2,-0.0028
CCC12CC(C1)C(=O)N2,0.023
CCC12CC(C1)C(=O)O2,0.0162
CCC12CC(O1)C(=O)C2,-0.0165
COC12CC(C1)C(=O)C2,-0.0079
OCC12CC(C1)C(=N)O2,0.0264
OCC12CC(C1)C(=O)C2,-0.0016
OCC12CC(C1)C(=O)N2,0.0243
OCC12CC(C1)C(=O)O2,0.008
OCC12CC(O1)C(=O)C2,-0.0217
CC1=CC2(CO)CC1C2,0.0279
CC1=CC2(CO)CC1O2,0.007
CCC12CC(C1)C(C)=C2,0.0254
CCC12CC(O1)C(C)=C2,0.0122
COC12CC(C1)C(C)=C2,0.0212
CC1CC2(CO)CC1C2,0.0745
CC1CC2(CO)CC1O2,0.0793
CC1OC2(CO)CC1C2,0.0832
CCC12CC(C1)C(C)C2,0.0851
CCC12CC(C1)C(C)O2,0.0889
CCC12CC(C1)C(O)C2,0.0829
CCC12CC(O1)C(C)C2,0.0882
CCC12CC(O1)C(O)C2,0.0763
COC12CC(C1)C(C)C2,0.0876
COC12CC(C1)C(O)C2,0.079
OCC12CC(C1)C(O)C2,0.0737
OCC12CC(O1)C(O)C2,0.0598
CCC12CC(C1)C1CC21,0.0921
CCC12CC(C1)C1CN21,0.0916
CCC12CC(C1)C1OC21,0.0872
CCC12CC(C1)N1CC21,0.0893
CCC12CC(O1)C1CC21,0.0906
CCC12CC(O1)C1NC21,0.0767
CCC12CC(O1)C1OC21,0.0754
COC12CC(C1)C1CC21,0.0934
COC12CC(C1)C1NC21,0.0847
COC12CC(C1)C1OC21,0.0845
COC12CC(C1)N1CC21,0.0902
COC12CN(C1)C1CC21,0.0812
OCC12CC(C1)C1CC21,0.0777
OCC12CC(C1)C1CN21,0.0754
OCC12CC(C1)C1NC21,0.0772
OCC12CC(C1)C1OC21,0.0733
OCC12CC(C1)N1CC21,0.073
OCC12CC(O1)C1CC21,0.0779
OCC12CC(O1)C1NC21,0.0671
OCC12CC(O1)C1OC21,0.0641
CC1(C)C2CC1(CO)C2,0.075
CC1(C)C2CC1(CO)O2,0.0743
CC1(C)N2CC1(CO)C2,0.0686
CC1(O)C2CC1(CO)C2,0.0708
CC1(O)C2CC1(CO)O2,0.063
CCC12CC(C1)C2(C)C,0.0868
CCC12CC(C1)C2(C)O,0.0751
CCC12CC(O1)C2(C)C,0.0872
CCC12CC(O1)C2(C)O,0.0702
COC12CC(C1)C2(C)C,0.0944
COC12CC(C1)C2(C)O,0.0766
COC12CN(C1)C2(C)C,0.0815
CCC12CC(C1)C21CC1,0.0936
CCC12CC(C1)C21CO1,0.0908
CCC12CC(O1)C21CC1,0.0924
CCC12CC(O1)C21CN1,0.0689
CCC12CC(O1)C21CO1,0.081
CCC12CN(C1)C21CC1,0.0816
COC12CC(C1)C21CC1,0.0981
COC12CC(C1)C21CN1,0.0878
COC12CC(C1)C21CO1,0.0931
COC12CN(C1)C21CC1,0.081
OCC12CC(C1)C21CC1,0.0728
OCC12CC(C1)C21CN1,0.0656
OCC12CC(C1)C21CO1,0.0683
OCC12CC(N1)C21CO1,0.0573
OCC12CC(O1)C21CC1,0.0693
OCC12CC(O1)C21CN1,0.0421
OCC12CC(O1)C21CO1,0.0612
OCC12CN(C1)C21CC1,0.0658
CCC12CC(C1)C2C#C,0.046
CCC12CC(C1)C2C#N,0.0259
CCC12CC(N1)C2C#N,0.0257
CCC12CC(O1)C2C#C,0.0394
CCC12CC(O1)C2C#N,0.018
CCC12CN(C1)C2C#C,0.0258
CCC12CN(C1)C2C#N,0.0042
CNC12CN(C1)C2C#N,0.0018
COC12CC(C1)C2C#C,0.0469
COC12CC(C1)C2C#N,0.0266
COC12CN(C1)C2C#C,0.0244
COC12CN(C1)C2C#N,0.0026
OCC12CC(C1)C2C#C,0.0434
OCC12CC(C1)C2C#N,0.0237
OCC12CC(N1)C2C#N,0.0206
OCC12CC(O1)C2C#C,0.0333
OCC12CC(O1)C2C#N,0.012
OCC12CN(C1)C2C#C,0.0242
OCC12CN(C1)C2C#N,0.0025
CCC12CC(C1)C2C=O,-0.024
CCC12CC(C1)N2C=O,0.0162
CCC12CC(O1)C2C=O,-0.0282
CCC12CN(C1)C2C=O,-0.0348
COC12CC(C1)C2C=O,-0.0254
COC12CN(C1)C2C=O,-0.0349
OCC12CC(C1)C2C=O,-0.0149
OCC12CC(C1)N2C=O,0.0205
OCC12CC(O1)C2C=O,-0.0343
OCC12CN(C1)C2C=O,-0.0418
CC1=CC2CC1(CO)C2,0.0285
CC1=CC2CC1(CO)O2,0.0075
CCC12CC(C1)C=C2C,0.0266
CCC12CC(O1)C=C2C,0.0128
COC12CC(C1)C=C2C,0.0245
CCC12CC(C1)C=CC2,0.0246
CCC12CC(C1)N=CO2,0.0198
CCC12CC(O1)C=CC2,0.0097
COC12CC(C1)C=CC2,0.0204
OCC12CC(C1)C=CC2,0.0256
OCC12CC(C1)N=CO2,0.0113
OCC12CC(O1)C=CC2,0.003
CCC12CC(C1)CC2=O,-0.0042
CCC12CC(C1)NC2=O,0.022
CCC12CC(C1)OC2=N,0.0315
CCC12CC(C1)OC2=O,0.0138
CCC12CC(CC1=O)O2,-0.0172
CCC12CN(C1)CC2=O,-0.0124
CNC12CC(C1)OC2=N,0.0313
CNC12CC(C1)OC2=O,0.0136
CNC12CN(C1)CC2=O,-0.0128
COC12CC(C1)CC2=O,-0.0098
COC12CC(C1)NC2=O,0.0177
COC12CC(C1)OC2=N,0.0272
COC12CC(C1)OC2=O,0.0089
COC12CN(C1)CC2=O,-0.0187
OCC12CC(C1)CC2=O,-0.0172
OCC12CC(C1)NC2=O,0.0122
OCC12CC(C1)OC2=N,0.0194
OCC12CC(C1)OC2=O,0.0025
OCC12CC(CC1=O)O2,-0.0306
OCC12CN(C1)CC2=O,-0.0254
CC1CC2CC1(CO)C2,0.0772
CC1CC2CC1(CO)O2,0.0836
CC1OC2CC1(CO)C2,0.0612
CCC12CC(C1)CC2C,0.0848
CCC12CC(C1)CC2O,0.0766
CCC12CC(C1)OC2C,0.0758
CCC12CC(CC1C)O2,0.0859
CCC12CC(CC1O)O2,0.0712
COC12CC(C1)CC2C,0.088
COC12CC(C1)CC2O,0.0751
COC12CC(C1)OC2C,0.0773
COC12CN(C1)CC2O,0.0757
OCC12CC(C1)CC2O,0.0636
OCC12CC(CC1O)O2,0.0457
CCC12CC(C1)CC=C2,0.0237
CCC12CC(C1)OC=N2,0.0181
CCC12CC(CC=C1)O2,0.0096
COC12CC(C1)CC=C2,0.0195
COC12CN(C1)CC=C2,0.0124
OCC12CC(C1)CC=C2,0.027
OCC12CC(C1)OC=N2,0.0069
OCC12CC(CC=C1)O2,0.0051
CCC12CC(C1)CCC2,0.0774
CCC12CC(C1)CCO2,0.0798
CCC12CC(C1)COC2,0.0804
CCC12CC(C1)OCC2,0.0806
CCC12CC(C1)OCO2,0.0828
CCC12CC(CCC1)O2,0.0835
CCC12CC(COC1)O2,0.0848
CCC12CN(C1)CCO2,0.0777
COC12CC(C1)CCC2,0.0777
COC12CC(C1)COC2,0.0814
COC12CC(C1)OCC2,0.085
OCC12CC(C1)CCC2,0.0736
OCC12CC(C1)CCO2,0.0753
OCC12CC(C1)COC2,0.0697
OCC12CC(C1)OCC2,0.0697
OCC12CC(C1)OCO2,0.0796
OCC12CC(CCC1)O2,0.0771
OCC12CC(COC1)O2,0.0686
OCC12CN(C1)CCO2,0.0715
CC1C2CC1(CO)C2=O,0.0058
CC1C2NC1(CO)C2=O,-0.0014
CC1C2OC1(CO)C2=O,-0.0149
CCC12CC(C1C)C2=O,0.0149
CCC12CC(C1O)C2=O,-0.0016
CCC12CC(N1C)C2=O,0.0071
CCC12NC(C1C)C2=O,0.0064
CCC12NC(C1O)C2=O,-0.0095
CCC12OC(C1C)C2=O,-0.0066
CCC12OC(C1O)C2=O,-0.0251
CN1C2CC1(CO)C2=O,-0.001
COC12CC(C1C)C2=O,0.0082
COC12CC(C1O)C2=O,-0.0004
OCC12CC(C1O)C2=O,-0.0098
OCC12NC(C1O)C2=O,-0.0164
