smiles,homo
OCC12C(O)C1CC2O,-0.2401
CC1C2C3CC2C13CO,-0.2623
CC1C2C3CN2C13CO,-0.2318
CC1C2C3OC2C13CO,-0.232
CC1N2C3CC2C13CO,-0.2229
CCC12C(C)C3C1CC23,-0.2748
CCC12C(C)C3C1CN23,-0.225
CCC12C(C)C3C1OC23,-0.2267
CCC12C(C)N3C1CC23,-0.222
CCC12C(O)C3C1CC23,-0.2477
CCC12C(O)C3C1CN23,-0.2289
CCC12C(O)C3C1OC23,-0.228
CCC12N(C)C3C1CC23,-0.2075
CCC12N(C)C3C1NC23,-0.2115
CCC12N(C)C3C1OC23,-0.2205
OCC12N(C)C3C1NC23,-0.224
OCC12N(C)C3C1OC23,-0.2191
COC12C(C)C3C1CC23,-0.2428
COC12C(C)C3C1OC23,-0.2254
COC12C(C)N3C1CC23,-0.2393
COC12C(O)C3C1CC23,-0.2375
COC12C(O)C3C1NC23,-0.226
COC12C(O)C3C1OC23,-0.2261
OCC12C(O)C3C1CC23,-0.2545
OCC12C(O)C3C1CN23,-0.242
OCC12C(O)C3C1OC23,-0.2342
CCC12C3C1C1C3CC21,-0.2323
CCC12C3C1C1C3CN21,-0.2155
CCC12C3C1C1C3OC21,-0.2395
CCC12C3C1N1C3CC21,-0.2155
CCC12C3C1N1CC2C31,-0.2117
CCC12C3C4C(CC14)N23,-0.2221
CCC12C3C4CC1C4N23,-0.2236
CCC12C3C4OC1C4N23,-0.2425
COC12C3C1C1C3CC21,-0.2271
COC12C3C1C1C3OC21,-0.2296
COC12C3C1N1C3CC21,-0.2127
COC12C3C1N1CC2C31,-0.208
OCC12C3C1C1C3CC21,-0.2307
OCC12C3C1C1C3CN21,-0.2234
OCC12C3C1C1C3OC21,-0.2447
OCC12C3C1N1C3CC21,-0.2155
OCC12C3C1N1CC2C31,-0.218
OCC12C3C4C(CC14)N23,-0.2328
OCC12C3C4CC1C4N23,-0.2341
OCC12C3C4NC1C4N23,-0.2277
OCC12C3C4OC1C4N23,-0.2516
CCC12C3C1C1CC3C21,-0.229
CCC12C3C1C1CC3N21,-0.2181
CCC12C3C1C1OC3C21,-0.2412
CCC12C3C1N1CC3C21,-0.214
CCC12C3C4CC(C14)N23,-0.2208
COC12C3C1C1CC3C21,-0.2252
COC12C3C1C1OC3C21,-0.2359
COC12C3C1N1CC3C21,-0.2176
OCC12C3C1C1CC3C21,-0.2384
OCC12C3C1C1CC3N21,-0.2281
OCC12C3C1C1OC3C21,-0.2415
OCC12C3C1N1CC3C21,-0.2224
OCC12C3C4CC(C14)N23,-0.2324
CC12C3C1C1C3C21CO,-0.2201
CC12C3C1N1C3C21CO,-0.216
CC12C3C4C(N13)C24CO,-0.2044
CCC12C3C1N1C3C21C,-0.204
CCC12C3C4C(C13)C24C,-0.2104
CCC12C3C4C(C13)C24O,-0.2128
CCC12C3C4C(N13)C24C,-0.2042
CCC12C3C4C(N13)C24O,-0.2045
COC12C3C1N1C3C21C,-0.1966
COC12C3C4C(C13)C24C,-0.1991
COC12C3C4C(C13)C24O,-0.2021
OCC12C3C4C(C13)C24O,-0.2135
OCC12C3C4C(N13)C24O,-0.2162
CC12C3C1C1(CO)C2N31,-0.2164
CC12C3C4C1C4(CO)C23,-0.2205
CC12C3C4C1C4(CO)N23,-0.2164
CC12C3C4N1C2C34CO,-0.2095
CC12C3C4N1C4(CO)C23,-0.2176
CCC12C3C1C1(C)C2N31,-0.2051
CCC12C3C4C1C4(C)C23,-0.2132
CCC12C3C4C1C4(C)N23,-0.2071
CCC12C3C4C1C4(O)C23,-0.2151
CCC12C3C4N1C2C34C,-0.2048
CCC12C3C4N1C2C34O,-0.2081
CCC12C3C4N1C4(C)C23,-0.2074
COC12C3C1C1(C)C2N31,-0.2077
COC12C3C4C1C4(C)C23,-0.2016
COC12C3C4C1C4(O)C23,-0.2195
OCC12C3C4C1C4(O)C23,-0.2226
OCC12C3C4N1C2C34O,-0.2198
CC12C3C4C(N14)C23CO,-0.2136
CC12C3C4C1C2(CO)N34,-0.2142
CC12C3C4C3C1(CO)C24,-0.2199
CC12C3C4C3C1(CO)N24,-0.2168
CC12C3C4N3C1C24CO,-0.2132
CCC12C3C4C(N14)C23C,-0.2054
CCC12C3C4C(N14)C23O,-0.205
CCC12C3C4C1C2(C)N34,-0.2053
CCC12C3C4C3C1(C)C24,-0.2122
CCC12C3C4C3C1(C)N24,-0.2061
CCC12C3C4C3C1(O)C24,-0.2154
CCC12C3C4N3C1C24C,-0.203
CCC12C3C4N3C1C24O,-0.2061
COC12C3C4C1C2(C)N34,-0.2032
COC12C3C4C3C1(C)C24,-0.2129
COC12C3C4C3C1(O)C24,-0.2139
COC12C3C4N3C1C24C,-0.2054
COC12C3C4N3C1C24O,-0.208
OCC12C3C4C(N14)C23O,-0.2138
OCC12C3C4C3C1(O)C24,-0.2192
OCC12C3C4N3C1C24O,-0.2161
CCC12C3C4C1CC2N34,-0.2197
CCC12C3C4C3C1CC24,-0.2317
CCC12C3C4C3C1OC24,-0.2402
CCC12C3C4C3N1CC24,-0.2141
CCC12C3CC1C1C3N21,-0.2248
CCC12C3OC1C1C3N21,-0.2434
COC12C3C4C1CC2N34,-0.2115
COC12C3C4C3C1CC24,-0.217
COC12C3C4C3C1OC24,-0.2307
OCC12C3C4C1CC2N34,-0.2202
OCC12C3C4C3C1CC24,-0.2319
OCC12C3C4C3C1OC24,-0.2514
OCC12C3C4C3N1CC24,-0.2243
OCC12C3CC1C1C3N21,-0.2348
OCC12C3NC1C1C3N21,-0.2388
OCC12C3OC1C1C3N21,-0.2515
CCC12C3C(CN13)C2=O,-0.2334
CCC12C3CC(C13)C2=O,-0.2316
CCC12C3CC(N13)C2=O,-0.2437
CCC12C3CN(C13)C2=O,-0.2395
CCC12C3OC(C13)C2=O,-0.2266
CNC12C3NC(C13)C2=O,-0.2105
CNC12C3OC(C13)C2=O,-0.2169
COC12C3CC(C13)C2=O,-0.228
COC12C3CN(C13)C2=N,-0.2341
COC12C3CN(C13)C2=O,-0.2359
COC12C3NC(C13)C2=O,-0.2181
COC12C3OC(C13)C2=O,-0.2199
OCC12C3C(CN13)C2=O,-0.2434
OCC12C3CC(C13)C2=O,-0.2408
OCC12C3CC(N13)C2=O,-0.246
OCC12C3CN(C13)C2=O,-0.2454
OCC12C3NC(C13)C2=O,-0.2284
OCC12C3OC(C13)C2=O,-0.2343
CC1C2CC3C2C13CO,-0.2443
CC1C2CC3N2C13CO,-0.2443
CC1C2CN3C2C13CO,-0.2408
CC1C2OC3C2C13CO,-0.2301
CC1N2CC3C2C13CO,-0.2181
CCC12C3C(CN13)C2C,-0.2302
CCC12C3C(CN13)C2O,-0.231
CCC12C3CC(C13)C2C,-0.2377
CCC12C3CC(C13)C2O,-0.2473
CCC12C3CC(C1C)N23,-0.2353
CCC12C3CC(C1O)N23,-0.2416
CCC12C3CN(C13)C2C,-0.2164
CCC12C3OC(C13)C2C,-0.2238
CCC12C3OC(C13)C2O,-0.2336
COC12C3CC(C13)C2C,-0.2264
COC12C3CC(C13)C2O,-0.2348
COC12C3CN(C13)C2C,-0.2149
COC12C3OC(C13)C2C,-0.2246
COC12C3OC(C13)C2O,-0.2216
OCC12C3C(CN13)C2O,-0.2387
OCC12C3CC(C13)C2O,-0.2438
OCC12C3CC(C1O)N23,-0.2519
OCC12C3OC(C13)C2O,-0.2429
CC12CC3C(C1)C23CO,-0.2298
CC12CC3C(O1)C23CO,-0.2299
CC12CC3N(C1)C23CO,-0.2382
CCC12C3CC1(C)CC23,-0.2308
CCC12C3CC1(C)CN23,-0.2264
CCC12C3CC1(C)OC23,-0.2223
CCC12C3CC1(O)CC23,-0.2292
CCC12C3CC1(O)CN23,-0.2225
COC12C3CC1(C)CC23,-0.2106
COC12C3CC1(C)OC23,-0.2239
COC12C3CC1(O)CC23,-0.2247
OCC12C3CC1(O)CC23,-0.2392
OCC12C3CC1(O)CN23,-0.2294
CCC12C3CC1=CCC23,-0.2055
CCC12C3CC1=CCN23,-0.2074
CCC12C3CC=C1CN23,-0.2065
CCC12C3CN=C1OC23,-0.2145
CNC12C3CN=C1OC23,-0.2044
COC12C3CC1=CCC23,-0.2085
COC12C3CN=C1NC23,-0.2172
COC12C3CN=C1OC23,-0.2152
OCC12C3CC1=CCC23,-0.2132
OCC12C3CC1=CCN23,-0.2148
OCC12C3CC=C1CN23,-0.2127
OCC12C3CN=C1NC23,-0.2246
OCC12C3CN=C1OC23,-0.2142
CCC12C3CC1C(=O)C23,-0.2319
CCC12C3CC1C(=O)N23,-0.2444
CCC12C3CN1C(=O)C23,-0.2419
CCC12C3N1CC2C3=O,-0.2332
CCC12C3NC1C(=O)C23,-0.2191
CCC12C3OC1C(=O)C23,-0.2273
CNC12C3NC1C(=O)C23,-0.2195
CNC12C3OC1C(=O)C23,-0.2273
COC12C3CC1C(=O)C23,-0.235
COC12C3NC1C(=O)C23,-0.2236
COC12C3OC1C(=O)C23,-0.2321
OCC12C3CC1C(=O)C23,-0.2387
OCC12C3CC1C(=O)N23,-0.2522
OCC12C3CN1C(=O)C23,-0.2501
OCC12C3N1CC2C3=O,-0.2397
OCC12C3NC1C(=O)C23,-0.2263
OCC12C3OC1C(=O)C23,-0.2343
CC1C2C3CC1C23CO,-0.2311
CC1C2C3CN1C23CO,-0.2284
CC1C2C3OC1C23CO,-0.2329
CC1C2CC3N1C23CO,-0.2372
CC1C2N3CC1C23CO,-0.2382
CCC12C3C(C)C1CN23,-0.2287
CCC12C3C(O)C1CN23,-0.2298
CCC12C3CC1C(C)C23,-0.2328
CCC12C3CC1C(C)N23,-0.2279
CCC12C3CC1C(O)C23,-0.2382
CCC12C3CC1N(C)C23,-0.2025
CCC12C3OC1C(C)C23,-0.2226
CCC12C3OC1C(O)C23,-0.2254
CN1C2C3CC1C23CO,-0.2108
CNC12C3OC1C(O)C23,-0.2213
COC12C3CC1C(C)C23,-0.2268
COC12C3CC1C(O)C23,-0.2353
COC12C3CC1N(C)C23,-0.2056
COC12C3NC1C(O)C23,-0.217
COC12C3OC1C(C)C23,-0.2247
COC12C3OC1C(O)C23,-0.2282
OCC12C3C(O)C1CN23,-0.238
OCC12C3CC1C(O)C23,-0.2462
OCC12C3OC1C(O)C23,-0.2254
CCC12C3CC1C=CC23,-0.2158
CCC12C3CC1N=CN23,-0.2418
CCC12C3OC1C=CC23,-0.2217
COC12C3CC1C=CC23,-0.2184
COC12C3NC1C=CC23,-0.22
COC12C3OC1C=CC23,-0.2293
OCC12C3C=CC1CN23,-0.23
OCC12C3CC1C=CC23,-0.2228
OCC12C3CC1N=CN23,-0.2478
OCC12C3OC1C=CC23,-0.2283
CC12CC3CC1C23CO,-0.2266
CC12CC3CN1C23CO,-0.2351
CC12CC3OC1C23CO,-0.2283
CC12CN3CC1C23CO,-0.2258
CC12OC3CC1C23CO,-0.22
CCC12C3CC1CC23C,-0.2281
CCC12C3CC1CC23O,-0.2299
CCC12C3CC1OC23C,-0.2203
CCC12C3CN1C2(C)C3,-0.2257
CCC12C3CN1CC23C,-0.2162
CCC12C3CN1CC23O,-0.2154
CCC12C3OC1CC23C,-0.2199
CCC12C3OC1CC23O,-0.2154
CNC12C3OC1CC23O,-0.2113
COC12C3CC1CC23C,-0.2242
COC12C3CC1CC23O,-0.2229
COC12C3CC1OC23C,-0.2278
COC12C3NC1CC23O,-0.2072
COC12C3OC1CC23C,-0.2211
COC12C3OC1CC23O,-0.2161
OCC12C3CC1CC23O,-0.2339
OCC12C3CN1CC23O,-0.2239
OCC12C3OC1CC23O,-0.2236
CCC12C3CC1CC2C3,-0.2494
CCC12C3CC1OC2C3,-0.2335
CCC12C3CN1CC2O3,-0.2104
COC12C3CC1CC2C3,-0.2261
COC12C3CC1OC2C3,-0.2391
OCC12C3CC1CC2C3,-0.2473
OCC12C3CC1CN2C3,-0.2152
OCC12C3CC1OC2C3,-0.2322
OCC12C3CN1CC2O3,-0.2225
CCC12C3CC1CCC23,-0.2387
CCC12C3CC1COC23,-0.2214
CCC12C3CC1OCC23,-0.2323
CCC12C3CCC1OC23,-0.2193
CCC12C3COC1CN23,-0.2288
CCC12C3OC1COC23,-0.2142
CNC12C3OC1COC23,-0.2049
COC12C3CC1CCC23,-0.2287
COC12C3CC1COC23,-0.2174
COC12C3CC1OCC23,-0.2233
COC12C3CCC1OC23,-0.2198
COC12C3NC1COC23,-0.2074
COC12C3OC1COC23,-0.2183
OCC12C3CC1CCC23,-0.244
OCC12C3CC1CCN23,-0.2377
OCC12C3CC1COC23,-0.2288
OCC12C3CC1OCC23,-0.2375
OCC12C3CCC1CN23,-0.2276
OCC12C3CCC1OC23,-0.2267
OCC12C3COC1CN23,-0.2378
OCC12C3NC1COC23,-0.2075
OCC12C3OC1COC23,-0.2212
CCC12C3C4CC1N2C34,-0.2182
CCC12C3C4CN1C2C34,-0.2198
CCC12C3CC4C(C13)N24,-0.2193
CCC12C3CC4C(C14)C23,-0.2125
CCC12C3CC4C1N4C23,-0.2182
CCC12C3CN4C(C13)C24,-0.2192
CCC12C3OC4C(C14)C23,-0.2253
COC12C3CC4C(C14)C23,-0.218
COC12C3CC4C1N4C23,-0.2203
COC12C3CN4C(C13)C24,-0.224
COC12C3OC4C(C14)C23,-0.2191
OCC12C3C4CC1N2C34,-0.2293
OCC12C3C4CN1C2C34,-0.2307
OCC12C3CC4C(C13)N24,-0.2293
OCC12C3CC4C(C14)C23,-0.2207
OCC12C3CC4C1N4C23,-0.2256
OCC12C3CN4C(C13)C24,-0.2192
OCC12C3OC4C(C14)C23,-0.2336
CCC12C=CC3C1CC23,-0.2168
CCC12C=CC3C1CN23,-0.2118
CCC12C=CC3C1OC23,-0.2304
COC12C=CC3C1CC23,-0.2229
COC12C=CC3C1NC23,-0.2251
COC12C=CC3C1OC23,-0.2266
OCC12C=CC3C1CC23,-0.2163
OCC12C=CC3C1CN23,-0.2233
OCC12C=CC3C1OC23,-0.2345
CCC12C=CC3CC1C23,-0.2164
CCC12C=CC3CC1N23,-0.2107
CCC12C=CC3OC1C23,-0.2205
COC12C=CC3CC1C23,-0.2196
COC12C=CC3OC1C23,-0.2161
OCC12C=CC3CC1C23,-0.218
OCC12C=CC3CC1N23,-0.2204
OCC12C=CC3CN1C23,-0.2324
OCC12C=CC3OC1C23,-0.2277
CC1C2CC=CC12CO,-0.2285
CC1C2OC=NC12CO,-0.2449
CC1N2CC=CC12CO,-0.2191
CCC12C=CCC1C2C,-0.2213
CCC12C=CCC1C2O,-0.2214
CCC12N=COC1C2C,-0.2376
CCC12N=COC1C2O,-0.2393
CN1C2CC=CC12CO,-0.2265
COC12C=CCC1C2C,-0.2256
COC12C=CCC1C2O,-0.2239
OCC12C=CCC1C2O,-0.2253
OCC12N=CNC1C2O,-0.2137
OCC12N=COC1C2O,-0.2399
CC1C2C(=N)OC12CO,-0.2579
CC1C2C(=O)CC12CO,-0.2337
CC1C2C(=O)NC12CO,-0.2443
CC1C2C(=O)OC12CO,-0.273
CC1N2C(=O)CC12CO,-0.2474
CCC12CC(=O)C1C2C,-0.2353
CCC12CC(=O)C1C2O,-0.2366
CCC12CC(=O)C1N2C,-0.2273
CCC12CC(=O)N1C2C,-0.2398
CCC12NC(=O)C1C2C,-0.2407
CCC12NC(=O)C1C2O,-0.2453
CCC12OC(=N)C1C2C,-0.2539
CCC12OC(=N)C1C2O,-0.2504
CCC12OC(=O)C1C2C,-0.2691
CCC12OC(=O)C1C2O,-0.2654
CN1C2C(=O)CC12CO,-0.2338
COC12CC(=O)C1C2C,-0.2397
COC12CC(=O)C1C2O,-0.2419
OCC12CC(=O)C1C2O,-0.2429
OCC12NC(=O)C1C2O,-0.2486
OCC12OC(=N)C1C2O,-0.2543
OCC12OC(=O)C1C2O,-0.2762
CC12CC(CO)(C1)C2=O,-0.2395
CC12CC(CO)(N1)C2=O,-0.2478
CC12CC(CO)(O1)C2=O,-0.2523
CCC12CC(C)(C1)C2=O,-0.2294
CCC12CC(C)(N1)C2=O,-0.2386
CCC12CC(C)(O1)C2=O,-0.2436
CCC12CC(O)(C1)C2=O,-0.237
COC12CC(C)(C1)C2=O,-0.2235
COC12CC(O)(C1)C2=O,-0.2296
OCC12CC(O)(C1)C2=O,-0.2432
CC12CC(CO)(C1)C2O,-0.2446
CC12CC(CO)(O1)C2O,-0.2522
CC1C2(C)CC1(CO)C2,-0.2614
CC1C2(C)CC1(CO)O2,-0.2377
CC1C2(O)CC1(CO)C2,-0.2514
CCC12CC(C)(C1)C2C,-0.2742
CCC12CC(C)(C1)C2O,-0.2433
CCC12CC(C)(O1)C2C,-0.2274
CCC12CC(C)(O1)C2O,-0.2442
CCC12CC(O)(C1)C2C,-0.2528
CCC12CC(O)(C1)C2O,-0.2565
COC12CC(C)(C1)C2C,-0.2438
COC12CC(C)(C1)C2O,-0.2486
COC12CC(O)(C1)C2C,-0.2394
COC12CC(O)(C1)C2O,-0.2448
OCC12CC(O)(C1)C2O,-0.2556
CC12CC(CO)(C1)C=C2,-0.2192
CC12CC(CO)(O1)C=C2,-0.2365
CCC12CC(C)(C1)C=C2,-0.2199
CCC12CC(C)(O1)C=C2,-0.2288
CCC12CC(O)(C1)C=C2,-0.226
COC12CC(C)(C1)C=C2,-0.2262
COC12CC(O)(C1)C=C2,-0.2315
OCC12CC(O)(C1)C=C2,-0.2251
CC12CC(CO)(C1)CC2,-0.2606
CC12CC(CO)(C1)CO2,-0.231
CC12CC(CO)(C1)OC2,-0.2453
CC12CC(CO)(CC1)O2,-0.2467
CCC12CC(C)(C1)CC2,-0.2766
CCC12CC(C)(C1)CO2,-0.2328
CCC12CC(C)(C1)OC2,-0.2321
CCC12CC(C)(CC1)O2,-0.2373
CCC12CC(O)(C1)CC2,-0.2483
CCC12CC(O)(C1)CO2,-0.2382
COC12CC(C)(C1)CC2,-0.2397
COC12CC(C)(C1)OC2,-0.2376
COC12CC(O)(C1)CC2,-0.2419
OCC12CC(O)(C1)CC2,-0.2498
OCC12CC(O)(C1)CO2,-0.2509
CC1C2C(C)CC12CO,-0.2442
CC1C2C(C)OC12CO,-0.2319
CC1C2C(O)CC12CO,-0.2471
CC1CC2(CO)C(O)C12,-0.2446
CC1CC2(CO)C1N2C,-0.2427
CC1N2C(C)CC12CO,-0.2285
CC1OC2(CO)C(O)C12,-0.2339
CCC12CC(C)C1C2C,-0.2377
CCC12CC(C)C1C2O,-0.2362
CCC12CC(O)C1C2C,-0.2417
CCC12CC(O)C1C2O,-0.2315
CCC12CC(O)C1N2C,-0.2257
CCC12OC(C)C1C2C,-0.2266
CCC12OC(C)C1C2O,-0.2285
CN1C2C(O)CC12CO,-0.2334
CN1CC2(CO)C(O)C12,-0.2022
COC12CC(C)C1C2C,-0.2339
COC12CC(C)C1C2O,-0.2308
COC12CC(O)C1C2C,-0.234
COC12CC(O)C1C2O,-0.223
COC12CN(C)C1C2C,-0.1967
COC12CN(C)C1C2O,-0.1976
OCC12CC(O)C1C2O,-0.2406
CCC12CC(C1)(C2)C#C,-0.2544
CCC12CC(C1)(C2)C#N,-0.3051
CCC12CC(C1)(N2)C#N,-0.2581
CCC12CC(C1)(O2)C#C,-0.2367
CCC12CC(C1)(O2)C#N,-0.26
COC12CC(C1)(C2)C#C,-0.2469
COC12CC(C1)(C2)C#N,-0.2699
OCC12CC(C1)(C2)C#C,-0.2537
OCC12CC(C1)(C2)C#N,-0.2813
OCC12CC(C1)(N2)C#N,-0.2717
OCC12CC(C1)(O2)C#C,-0.2477
OCC12CC(C1)(O2)C#N,-0.2706
CCC12CC(C1)(C2)C=O,-0.2434
CCC12CC(C1)(O2)C=O,-0.2472
COC12CC(C1)(C2)C=O,-0.2507
OCC12CC(C1)(C2)C=O,-0.2435
OCC12CC(C1)(N2)C=O,-0.2552
OCC12CC(C1)(O2)C=O,-0.2584
CCC12CC(C1)C(=N)O2,-0.2521
CCC12CC(C1)C(=O)C2,-0.2314
CCC12CC(C1)C(=O)N2,-0.2364
CCC12CC(C1)C(=O)O2,-0.2602
CCC12CC(O1)C(=O)C2,-0.2304
COC12CC(C1)C(=O)C2,-0.2376
OCC12CC(C1)C(=N)O2,-0.2619
OCC12CC(C1)C(=O)C2,-0.2304
OCC12CC(C1)C(=O)N2,-0.235
OCC12CC(C1)C(=O)O2,-0.2668
OCC12CC(O1)C(=O)C2,-0.2362
CC1=CC2(CO)CC1C2,-0.2099
CC1=CC2(CO)CC1O2,-0.2288
CCC12CC(C1)C(C)=C2,-0.2107
CCC12CC(O1)C(C)=C2,-0.222
COC12CC(C1)C(C)=C2,-0.2168
CC1CC2(CO)CC1C2,-0.2615
CC1CC2(CO)CC1O2,-0.2528
CC1OC2(CO)CC1C2,-0.2449
CCC12CC(C1)C(C)C2,-0.2821
CCC12CC(C1)C(C)O2,-0.2327
CCC12CC(C1)C(O)C2,-0.2557
CCC12CC(O1)C(C)C2,-0.2399
CCC12CC(O1)C(O)C2,-0.2416
COC12CC(C1)C(C)C2,-0.2408
COC12CC(C1)C(O)C2,-0.241
OCC12CC(C1)C(O)C2,-0.2547
OCC12CC(O1)C(O)C2,-0.2476
CCC12CC(C1)C1CC21,-0.247
CCC12CC(C1)C1CN21,-0.2263
CCC12CC(C1)C1OC21,-0.2495
CCC12CC(C1)N1CC21,-0.2258
CCC12CC(O1)C1CC21,-0.2473
CCC12CC(O1)C1NC21,-0.2268
CCC12CC(O1)C1OC21,-0.2433
COC12CC(C1)C1CC21,-0.2391
COC12CC(C1)C1NC21,-0.2257
COC12CC(C1)C1OC21,-0.25
COC12CC(C1)N1CC21,-0.228
COC12CN(C1)C1CC21,-0.2196
OCC12CC(C1)C1CC21,-0.2478
OCC12CC(C1)C1CN21,-0.2285
OCC12CC(C1)C1NC21,-0.2241
OCC12CC(C1)C1OC21,-0.252
OCC12CC(C1)N1CC21,-0.2263
OCC12CC(O1)C1CC21,-0.2592
OCC12CC(O1)C1NC21,-0.2341
OCC12CC(O1)C1OC21,-0.2536
CC1(C)C2CC1(CO)C2,-0.2626
CC1(C)C2CC1(CO)O2,-0.242
CC1(C)N2CC1(CO)C2,-0.2186
CC1(O)C2CC1(CO)C2,-0.2481
CC1(O)C2CC1(CO)O2,-0.2521
CCC12CC(C1)C2(C)C,-0.2707
CCC12CC(C1)C2(C)O,-0.2513
CCC12CC(O1)C2(C)C,-0.2303
CCC12CC(O1)C2(C)O,-0.2312
COC12CC(C1)C2(C)C,-0.2456
COC12CC(C1)C2(C)O,-0.2455
COC12CN(C1)C2(C)C,-0.2362
CCC12CC(C1)C21CC1,-0.262
CCC12CC(C1)C21CO1,-0.2513
CCC12CC(O1)C21CC1,-0.2279
CCC12CC(O1)C21CN1,-0.2373
CCC12CC(O1)C21CO1,-0.2447
CCC12CN(C1)C21CC1,-0.2263
COC12CC(C1)C21CC1,-0.2458
COC12CC(C1)C21CN1,-0.2362
COC12CC(C1)C21CO1,-0.2526
COC12CN(C1)C21CC1,-0.2443
OCC12CC(C1)C21CC1,-0.2617
OCC12CC(C1)C21CN1,-0.2376
OCC12CC(C1)C21CO1,-0.2526
OCC12CC(N1)C21CO1,-0.2455
OCC12CC(O1)C21CC1,-0.2396
OCC12CC(O1)C21CN1,-0.2436
OCC12CC(O1)C21CO1,-0.2557
OCC12CN(C1)C21CC1,-0.2271
CCC12CC(C1)C2C#C,-0.2501
CCC12CC(C1)C2C#N,-0.2966
CCC12CC(N1)C2C#N,-0.2532
CCC12CC(O1)C2C#C,-0.2395
CCC12CC(O1)C2C#N,-0.2598
CCC12CN(C1)C2C#C,-0.2283
CCC12CN(C1)C2C#N,-0.2502
CNC12CN(C1)C2C#N,-0.2419
COC12CC(C1)C2C#C,-0.2514
COC12CC(C1)C2C#N,-0.2691
COC12CN(C1)C2C#C,-0.2458
COC12CN(C1)C2C#N,-0.269
OCC12CC(C1)C2C#C,-0.2534
OCC12CC(C1)C2C#N,-0.2793
OCC12CC(N1)C2C#N,-0.26
OCC12CC(O1)C2C#C,-0.2505
OCC12CC(O1)C2C#N,-0.2701
OCC12CN(C1)C2C#C,-0.2294
OCC12CN(C1)C2C#N,-0.2513
CCC12CC(C1)C2C=O,-0.2414
CCC12CC(C1)N2C=O,-0.2319
CCC12CC(O1)C2C=O,-0.2336
CCC12CN(C1)C2C=O,-0.2353
COC12CC(C1)C2C=O,-0.2436
COC12CN(C1)C2C=O,-0.2516
OCC12CC(C1)C2C=O,-0.2378
OCC12CC(C1)N2C=O,-0.2291
OCC12CC(O1)C2C=O,-0.242
OCC12CN(C1)C2C=O,-0.238
CC1=CC2CC1(CO)C2,-0.2091
CC1=CC2CC1(CO)O2,-0.2281
CCC12CC(C1)C=C2C,-0.2101
CCC12CC(O1)C=C2C,-0.2218
COC12CC(C1)C=C2C,-0.2122
CCC12CC(C1)C=CC2,-0.2294
CCC12CC(C1)N=CO2,-0.2457
CCC12CC(O1)C=CC2,-0.2309
COC12CC(C1)C=CC2,-0.234
OCC12CC(C1)C=CC2,-0.2277
OCC12CC(C1)N=CO2,-0.2523
OCC12CC(O1)C=CC2,-0.2374
CCC12CC(C1)CC2=O,-0.2302
CCC12CC(C1)NC2=O,-0.2361
CCC12CC(C1)OC2=N,-0.2546
CCC12CC(C1)OC2=O,-0.2592
CCC12CC(CC1=O)O2,-0.2288
CCC12CN(C1)CC2=O,-0.2165
CNC12CC(C1)OC2=N,-0.2227
CNC12CC(C1)OC2=O,-0.2289
CNC12CN(C1)CC2=O,-0.2082
COC12CC(C1)CC2=O,-0.2216
COC12CC(C1)NC2=O,-0.2279
COC12CC(C1)OC2=N,-0.2483
COC12CC(C1)OC2=O,-0.246
COC12CN(C1)CC2=O,-0.2119
OCC12CC(C1)CC2=O,-0.2435
OCC12CC(C1)NC2=O,-0.2488
OCC12CC(C1)OC2=N,-0.2567
OCC12CC(C1)OC2=O,-0.2693
OCC12CC(CC1=O)O2,-0.2411
OCC12CN(C1)CC2=O,-0.2274
CC1CC2CC1(CO)C2,-0.2622
CC1CC2CC1(CO)O2,-0.2511
CC1OC2CC1(CO)C2,-0.2372
CCC12CC(C1)CC2C,-0.2819
CCC12CC(C1)CC2O,-0.2577
CCC12CC(C1)OC2C,-0.233
CCC12CC(CC1C)O2,-0.2379
CCC12CC(CC1O)O2,-0.2398
COC12CC(C1)CC2C,-0.2445
COC12CC(C1)CC2O,-0.2405
COC12CC(C1)OC2C,-0.2379
COC12CN(C1)CC2O,-0.227
OCC12CC(C1)CC2O,-0.2456
OCC12CC(CC1O)O2,-0.2379
CCC12CC(C1)CC=C2,-0.2291
CCC12CC(C1)OC=N2,-0.2465
CCC12CC(CC=C1)O2,-0.2311
COC12CC(C1)CC=C2,-0.2334
COC12CN(C1)CC=C2,-0.2087
OCC12CC(C1)CC=C2,-0.2277
OCC12CC(C1)OC=N2,-0.2506
OCC12CC(CC=C1)O2,-0.2375
CCC12CC(C1)CCC2,-0.2683
CCC12CC(C1)CCO2,-0.2335
CCC12CC(C1)COC2,-0.2442
CCC12CC(C1)OCC2,-0.2339
CCC12CC(C1)OCO2,-0.2415
CCC12CC(CCC1)O2,-0.2318
CCC12CC(COC1)O2,-0.2308
CCC12CN(C1)CCO2,-0.2076
COC12CC(C1)CCC2,-0.239
COC12CC(C1)COC2,-0.2391
COC12CC(C1)OCC2,-0.2387
OCC12CC(C1)CCC2,-0.26
OCC12CC(C1)CCO2,-0.2459
OCC12CC(C1)COC2,-0.2428
OCC12CC(C1)OCC2,-0.2331
OCC12CC(C1)OCO2,-0.2506
OCC12CC(CCC1)O2,-0.2397
OCC12CC(COC1)O2,-0.2367
OCC12CN(C1)CCO2,-0.2144
CC1C2CC1(CO)C2=O,-0.2424
CC1C2NC1(CO)C2=O,-0.2492
CC1C2OC1(CO)C2=O,-0.2575
